Time,P001.df,P001.f,P001.ip_a,P001.ip_m,P001.vp_a,P001.vp_m,P002.df,P002.f,P002.ip_a,P002.ip_m,P002.vp_a,P002.vp_m,P003.df,P003.f,P003.ip_a,P003.ip_m,P003.vp_a,P003.vp_m
0.333,0,60.004,-33.49225,2.38135040956989,140.34956,1.01642109013594,0,60.004,-42.81631,5.06135086955374,137.86646,1.0241306649625,-0.00986,60.00273,-0.33731,0.630148017442957,-112.95635,1.01592142058832
0.367,0,60.004,-33.47181,2.38208211876367,140.40113,1.01633657961171,0.01,60.005,-42.7568,5.06428666969181,137.92565,1.02396147643226,-0.00718,60.00306,-0.07731,0.631264912219684,-112.92128,1.01584504026038
0.4,0.01,60.004,-33.40322,2.38061212724329,140.45842,1.01629429809271,0,60.004,-42.70507,5.06499507414198,137.98105,1.02383480036113,-0.00106,60.00319,0.18495,0.633203986400028,-112.88316,1.01576309010888
0.433,0,60.004,-33.33807,2.37988657289205,140.50999,1.01630486184549,-0.01,60.003,-42.65682,5.0657140553604,138.02116,1.02390874683136,0.00146,60.00297,0.47285,0.635002813828406,-112.84653,1.01572962568237
0.467,0,60.004,-33.29015,2.37915809050892,140.56156,1.0163048619459,0.01,60.004,-42.59422,5.06495581461235,138.08608,1.02389806745792,0.00338,60.0032,0.71884,0.635962132684838,-112.80971,1.01575070544356
0.5,0,60.003,-33.21738,2.37842213865668,140.61313,1.01631545185515,0,60.004,-42.52589,5.06642287810084,138.13384,1.02395089962635,0.008,60.00406,0.82698,0.636424104410208,-112.76492,1.01575892294525
0.533,0,60.004,-33.21378,2.37770865496752,140.65514,1.01633661430294,0,60.004,-42.48324,5.06787362826881,138.17775,1.02392978482251,0.00781,60.00436,0.86785,0.63662966420005,-112.713,1.01573508214446
0.567,0.01,60.004,-33.17561,2.37697569090292,140.71434,1.01631545958662,0,60.004,-42.43396,5.06719868704024,138.23505,1.02383468469025,0.00257,60.00362,0.97113,0.636657331113625,-112.66585,1.01571032732289
0.6,0,60.004,-33.1334,2.37770835618875,140.75827,1.01627316827777,0,60.004,-42.37813,5.06787261242101,138.28089,1.02380299338173,0.00137,60.0032,1.1346,0.63657911083313,-112.62627,1.01570439838746
0.633,0,60.004,-33.07844,2.37769670381695,140.80793,1.01619919750862,0.01,60.004,-42.32876,5.06793493767124,138.33818,1.02373958470861,0.00147,60.00345,1.23879,0.636679082207666,-112.58615,1.01569275423662
0.667,0,60.003,-33.02703,2.37552798827836,140.84804,1.01620976126139,0,60.003,-42.27108,5.06935491362648,138.38211,1.02375026383103,-0.00284,60.00359,1.30355,0.636495512534877,-112.54365,1.01572601473297
0.7,0,60.004,-32.96071,2.37697198604625,140.89005,1.01620979605302,0,60.004,-42.22201,5.07007885457239,138.42413,1.02375014831077,-0.00253,60.00394,1.37958,0.635596009187058,-112.49829,1.01582545503312
0.733,0,60.004,-32.94854,2.37697473481088,140.9378,1.01622035895232,0,60.004,-42.18188,5.06939787801279,138.47189,1.02377126301421,0.00593,60.00461,1.37342,0.634868960941997,-112.44596,1.01585898934411
0.767,0,60.003,-32.90294,2.37768427462035,140.98746,1.0161886423408,0,60.003,-42.13096,5.07011482753561,138.51579,1.02379242962896,0.00964,60.00481,1.29795,0.635035081934951,-112.38867,1.01577210304862
0.8,0,60.004,-32.85938,2.37915074055132,141.03329,1.01612525927191,0,60.003,-42.06795,5.06936841842663,138.57309,1.02371845675123,0.00686,60.00459,1.27766,0.635651761304478,-112.33258,1.01569411874122
0.833,0,60.003,-32.82354,2.38064104902767,141.07339,1.01610413161575,0,60.003,-42.03103,5.07008674233177,138.6132,1.02370789309886,0.00638,60.00465,1.29085,0.63581471524253,-112.27726,1.01571332618059
0.867,0,60.003,-32.79923,2.37914572106808,141.12115,1.01608300300571,0,60.004,-41.99657,5.06933166863862,138.66287,1.02367629115412,0.00521,60.00481,1.2885,0.634779446824211,-112.22012,1.01583907537862
0.9,0,60.004,-32.74363,2.37842960812579,141.16889,1.01612522443007,0,60.004,-41.94303,5.06714383125911,138.70488,1.023771302023,0.00119,60.00481,1.30594,0.632805594795702,-112.16246,1.0160083699405
0.933,0,60.003,-32.71702,2.3769698945949,141.22046,1.01612522448028,0,60.004,-41.88354,5.06861185083965,138.76026,1.02375026383103,0.00072,60.00492,1.29466,0.631328193561964,-112.10407,1.01610673004339
0.967,0,60.003,-32.62751,2.37479771322264,141.27584,1.0161358220708,0,60.004,-41.83451,5.06570019202574,138.81947,1.02375017436684,0.00206,60.00494,1.20703,0.630612976955969,-112.04461,1.01613855469472
1,0,60.004,-32.59563,2.37405919187303,141.31977,1.01619923219984,0,60.004,-41.79187,5.06499107050654,138.8634,1.02382423655815,-0.00073,60.00453,1.12504,0.630157399096156,-111.98819,1.01614242394562
1.033,0.01,60.004,-32.5416,2.37332228392875,141.37516,1.01623088901796,0,60.004,-41.75922,5.06350464615412,138.91497,1.02386649192067,-0.00485,60.004,1.1251,0.62996743555781,-111.93797,1.01610472884695
1.067,0,60.004,-32.50518,2.37259386130137,141.43054,1.01626264042112,0,60.004,-41.69464,5.06497057428331,138.97417,1.02386637594857,-0.00595,60.00381,1.21856,0.630286710545347,-111.89168,1.01605506572904
1.1,0,60.004,-32.44043,2.37112482587303,141.48401,1.01629429809271,0,60.004,-41.64738,5.06424364554975,139.02573,1.02386637604898,-0.0071,60.00374,1.38755,0.631249495235446,-111.84629,1.01602583157306
1.133,0,60.004,-32.39874,2.36967007206963,141.53367,1.01632604949587,0,60.003,-41.58819,5.06349849131157,139.08112,1.02387705552283,-0.00876,60.00348,1.6084,0.632676283346511,-111.80341,1.01600685954199
1.167,0,60.004,-32.34873,2.36895091158395,141.58715,1.01637883487383,0,60.004,-41.54572,5.06276881381338,139.1327,1.02396159200272,-0.00518,60.00367,1.84474,0.633750512515695,-111.7608,1.016012875582
1.2,0,60.004,-32.31576,2.36749663582656,141.63872,1.01642109018615,0,60.004,-41.4926,5.06423474194257,139.18807,1.02397216755352,0.00255,60.00442,2.03906,0.633939280938984,-111.71129,1.01604831178518
1.233,0,60.004,-32.28004,2.36676277542568,141.70365,1.01639999732162,0.02,60.005,-41.42742,5.06279343318356,139.26064,1.02389806750812,0.00808,60.00516,2.12639,0.634116157967453,-111.65247,1.01607199865937
1.267,0,60.004,-32.21522,2.36675536571232,141.74949,1.0164105611748,-0.02,60.003,-41.38756,5.06417080328701,139.29312,1.02397215595631,0.01054,60.0055,2.12559,0.634723395928027,-111.58764,1.01606198815877
1.3,0,60.004,-32.15741,2.36529935703811,141.8087,1.01638943256476,0,60.004,-41.33752,5.06275303829463,139.35805,1.02396147638205,0.01156,60.0054,2.0956,0.634665193824741,-111.52212,1.01606806509668
1.333,0,60.003,-32.11699,2.36531292159401,141.85835,1.0163577420595,0,60.004,-41.29499,5.06426342470395,139.41345,1.02390874668074,0.00912,60.00519,2.04408,0.633217730223186,-111.45902,1.01614708406597
1.367,0,60.004,-32.09438,2.36603411377529,141.9061,1.01637886881198,0,60.004,-41.23059,5.06495581461235,139.4631,1.02395089972676,0.00469,60.00521,1.9861,0.631161714034493,-111.39684,1.01627675136374
1.4,0,60.004,-31.99164,2.36675530595657,141.96721,1.01637886971566,0,60.004,-41.17522,5.06572463212866,139.51848,1.02395091262928,0.00185,60.00547,1.91748,0.629335518471304,-111.33261,1.01639370169346
1.433,0,60.004,-31.96117,2.36456262836108,142.01305,1.01633661435314,0,60.004,-41.12159,5.06499991435796,139.57196,1.0239297720706,0.00229,60.00588,1.76409,0.628153011877935,-111.26384,1.01643152170061
1.467,0,60.004,-31.84798,2.36384609712852,142.07226,1.01637886876178,-0.01,60.003,-41.06654,5.06426312592518,139.61588,1.02396147638205,0.00112,60.00559,1.58031,0.628130185180342,-111.19463,1.01632925815764
1.5,0,60.004,-31.78931,2.36456543688147,142.12764,1.01630489673752,0.01,60.004,-40.99989,5.06425834546495,139.68273,1.0238453641139,-0.00326,60.00465,1.49975,0.62902550562546,-111.13473,1.01617345024704
1.533,0,60.003,-31.74145,2.36675154134414,142.17921,1.01627320522818,-0.01,60.003,-40.96003,5.06571883582063,139.72284,1.0238031090024,-0.00452,60.00446,1.48986,0.63003489980279,-111.08112,1.016059098847
1.567,0,60.005,-31.67465,2.36675913032475,142.23268,1.01622035895232,0,60.004,-40.9025,5.06569230426636,139.77057,1.02375014826057,-0.00534,60.00458,1.48798,0.630472072890722,-111.02656,1.01599967730464
1.6,0,60.004,-31.58229,2.36749370779467,142.28998,1.01619923134637,0,60.003,-40.86248,5.06494816587598,139.81451,1.02372913627528,-0.00845,60.00447,1.53482,0.630222473111022,-110.97243,1.01603979842914
1.633,0,60.004,-31.5252,2.36968477198483,142.34345,1.01617806980226,0,60.004,-40.80474,5.06494894270077,139.86417,1.02370788019634,-0.00556,60.00466,1.59556,0.629567191525147,-110.91764,1.01616936923411
1.667,0,60.003,-31.47758,2.37187661299978,142.3912,1.01617810459389,0,60.003,-40.75878,5.06499310220214,139.90808,1.02376071211375,0.00132,60.00486,1.61873,0.628660039440962,-110.85991,1.01627697698219
1.7,0.01,60.004,-31.45805,2.37407598323959,142.44085,1.01612522437987,0.01,60.004,-40.69461,5.06418215688006,139.96348,1.02365516349796,0.00076,60.00458,1.6452,0.628382294701663,-110.80336,1.01628497062258
1.733,0,60.003,-31.3888,2.37552272977211,142.50197,1.01607243915252,-0.01,60.003,-40.64844,5.0643187585311,140.00168,1.02361277996368,-0.00145,60.00433,1.66047,0.629268771295358,-110.75055,1.01620708998721
1.767,0,60.004,-31.34652,2.37917314895864,142.55545,1.01608296911776,0,60.003,-40.60662,5.06351522292237,140.04943,1.02367629115412,-0.00043,60.0044,1.6215,0.630516949461121,-110.69801,1.0160887972428
1.8,0,60.004,-31.25644,2.37989033750448,142.60701,1.01607240531478,0,60.003,-40.56587,5.06279827339955,140.09526,1.02366572770257,-0.00407,60.00398,1.62808,0.631470053719256,-110.64785,1.01599272174003
1.833,0,60.004,-31.18616,2.38281705476811,142.66431,1.01604068764896,0,60.003,-40.51108,5.06204989235071,140.14683,1.02364459979539,-0.00871,60.00341,1.76068,0.63186444168814,-110.60475,1.0160032360917
1.867,-0.01,60.004,-31.12111,2.38572435141206,142.71397,1.01603015768373,0,60.003,-40.47441,5.06280126118719,140.1793,1.02363390751943,-0.00542,60.00367,1.90316,0.631741105814234,-110.56252,1.01607429264771
1.9,0,60.003,-31.06722,2.38646293251743,142.76172,1.01600902676428,0,60.003,-40.43806,5.06276194190181,140.21749,1.023771302023,-0.00049,60.00425,1.95867,0.631476148806048,-110.51398,1.0160853275685
1.933,0,60.003,-30.98964,2.387926350905,142.81137,1.01592444841395,0.01,60.003,-40.3871,5.06130671005238,140.26715,1.02367629140514,0.00059,60.00449,1.97107,0.631291204750943,-110.46089,1.0160793161473
1.967,0,60.004,-30.93185,2.3893904863616,142.86103,1.0158822019878,0,60.003,-40.3482,5.06203047173103,140.30153,1.02367629115412,0.00273,60.00443,2.01026,0.631155857970712,-110.40718,1.01612013134723
2,0,60.004,-30.89776,2.3901172358279,142.91068,1.0158716401428,0,60.003,-40.31158,5.06133324160665,140.34736,1.02360234443287,0.00447,60.00415,2.09161,0.631065148737869,-110.35604,1.01617431290875
2.033,-0.01,60.003,-30.85883,2.39227890018765,142.9527,1.01586111113145,0,60.003,-40.2604,5.0605897007738,140.3951,1.0236550479275,0.00222,60.00404,2.16763,0.631048895173091,-110.30721,1.01620717161952
2.067,0,60.003,-30.80201,2.39301120693896,142.99472,1.01581882870877,0,60.003,-40.22047,5.0598544659906,140.44477,1.02362347218944,-0.00106,60.00407,2.20877,0.631057500001503,-110.25842,1.0162228785089
2.1,0,60.004,-30.70986,2.39449506179401,143.04819,1.01580823101784,0,60.003,-40.17834,5.05843425101234,140.48105,1.02368676549291,-0.00333,60.00394,2.25085,0.631005094206244,-110.21033,1.016217281826
2.133,0,60.004,-30.67348,2.39596559111617,143.09021,1.01579766505608,0,60.003,-40.13845,5.05768425655818,140.52688,1.02369732934609,-0.00543,60.00353,2.32603,0.630891020474032,-110.16585,1.01618155047131
2.167,0,60.004,-30.64535,2.39740235843796,143.14178,1.01577653750033,0,60.003,-40.09051,5.05625513797276,140.57654,1.02359175467423,-0.00711,60.00297,2.41758,0.631055528061659,-110.12785,1.016127139275
2.2,0,60.004,-30.60342,2.39959145068827,143.18188,1.01577651129364,0,60.003,-40.06009,5.05621898574228,140.61855,1.02363392037175,-0.00688,60.0029,2.49786,0.631522818049033,-110.09337,1.01608642473483
2.233,-0.01,60.003,-30.57481,2.40032088916345,143.22772,1.01576594744046,0,60.003,-40.01968,5.05771742100102,140.66058,1.02366559907898,-0.005,60.00324,2.58407,0.63170405724746,-110.05606,1.01608729979702
2.267,0.01,60.004,-30.50939,2.40104261914651,143.27547,1.01578713729984,0,60.004,-39.97062,5.0583507722256,140.71024,1.02367644342398,-0.00319,60.00341,2.69352,0.631424280812565,-110.01574,1.0161294087636
2.3,0,60.003,-30.44636,2.40105098495191,143.3213,1.01580826480538,0,60.003,-39.92633,5.05621796989448,140.75606,1.02368676529209,0.00034,60.00359,2.79353,0.631492641393838,-109.9737,1.0161479503926
2.333,0,60.004,-30.40977,2.39959593236974,143.36523,1.01581879276244,0,60.004,-39.87838,5.05622281011046,140.80763,1.02370789309886,0.00543,60.00388,2.85717,0.632008393296782,-109.92841,1.01610604540638
2.367,0,60.003,-30.36478,2.39885555859179,143.41106,1.01582935661562,0,60.004,-39.8378,5.05768341997764,140.85157,1.02368688106337,0.00643,60.00397,2.906,0.632339977969408,-109.881,1.01609453961879
2.4,0,60.003,-30.29014,2.39739954991758,143.4569,1.0158399204186,0,60.004,-39.77869,5.05772698192148,140.90313,1.02372913602426,0.00399,60.00391,2.94642,0.632614914188323,-109.83382,1.01612451674926
2.433,0,60.003,-30.25744,2.3952133259434,143.4951,1.01581879487102,0,60.004,-39.755,5.05696419973621,140.94514,1.02369732924568,0.00337,60.00397,2.94007,0.63280595333022,-109.7866,1.01614731721507
2.467,0,60.003,-30.22561,2.39228672819127,143.53139,1.0158822018874,0,60.003,-39.69869,5.05916398826628,140.98334,1.02381367275517,0.00298,60.00409,2.92931,0.632574160764871,-109.73785,1.01616022014011
2.5,0,60.003,-30.19338,2.39083830849767,143.57531,1.01590333165214,0.01,60.004,-39.64893,5.0584594081843,141.03491,1.02373970007826,-0.00076,60.00375,2.98542,0.632379357010544,-109.69108,1.01615198084972
2.533,0,60.003,-30.18152,2.39010044446134,143.61542,1.01589276784916,0,60.003,-39.59539,5.05914636031919,141.08265,1.02373961056387,-0.00227,60.00359,3.03598,0.632561552301018,-109.64786,1.01616203151382
2.567,0,60.003,-30.10474,2.38864258335879,143.6498,1.01589276789937,0,60.003,-39.57161,5.05912759701279,141.11702,1.02373958440739,0.00061,60.00401,2.98312,0.632761256027079,-109.60175,1.01618058704943
2.6,0,60.002,-30.06278,2.38864634797122,143.68418,1.01594561322134,-0.01,60.003,-39.5346,5.06206883492437,141.15141,1.02386637614939,0.00103,60.00415,2.90098,0.632764841372251,-109.55208,1.01616201881212
2.633,0,60.003,-30.05156,2.38717354793045,143.72047,1.01592445724992,0,60.003,-39.49453,5.06280711725097,141.19151,1.02377127611755,-0.00169,60.00381,2.8736,0.632614077607783,-109.50468,1.01615958625972
2.667,0,60.002,-30.02673,2.38718866613593,143.75675,1.01594564695868,0,60.003,-39.43357,5.06206399470839,141.23735,1.02373958445759,-0.00199,60.00342,2.8551,0.632161069245342,-109.46189,1.01620079953011
2.7,0,60.002,-30.02054,2.38574090375561,143.78158,1.01594561312094,-0.01,60.003,-39.3954,5.06275608583803,141.26983,1.02379254514922,-0.00401,60.00293,2.83863,0.6316568502027,-109.42436,1.01620709781909
2.733,0,60.002,-29.99546,2.38573050625461,143.81022,1.01593504926775,0,60.002,-39.36114,5.06285348771519,141.3061,1.0237290204538,-0.00958,60.00242,2.86294,0.631627988174068,-109.39336,1.01613947333431
2.767,0,60.002,-29.94988,2.38573080503337,143.8446,1.01589276774875,0,60.002,-39.32871,5.06276588578149,141.33285,1.02372913627528,-0.00952,60.00256,2.91163,0.631909198747033,-109.36376,1.01607841864375
2.8,0,60.002,-29.91381,2.38428686702124,143.87134,1.01587167403075,0,60.002,-39.29395,5.06353649597039,141.37296,1.02366575345742,-0.00586,60.00283,2.97275,0.632185270325251,-109.3306,1.01607564068528
2.833,0,60.002,-29.89747,2.38208779556019,143.89999,1.01582935847318,0,60.002,-39.2672,5.06277568572496,141.4016,1.02361288222998,-0.00632,60.00237,3.0765,0.632584976556139,-109.29966,1.01608275559856
2.867,0,60.002,-29.88687,2.3813601497576,143.91909,1.01586105023355,0,60.002,-39.23476,5.06350614004794,141.43216,1.02358107530079,-0.00552,60.00201,3.21573,0.632902339359585,-109.27445,1.01610998810627
2.9,0,60.002,-29.86624,2.37990330450285,143.94965,1.01586108497497,0,60.002,-39.20856,5.06424466139755,141.46081,1.02362335681979,-0.00023,60.00238,3.31589,0.632965620701864,-109.24793,1.0161631396247
2.933,0,60.002,-29.86417,2.37842877154525,143.97638,1.01590333165214,0,60.002,-39.17621,5.06351617901442,141.49328,1.02365516354817,0.00098,60.00272,3.35165,0.63306786279501,-109.21645,1.01618619191564
2.967,0,60.002,-29.82029,2.37626471695538,144.01267,1.0159245202564,0,60.002,-39.14502,5.06424113580813,141.52382,1.02368676549291,-0.00203,60.00249,3.40073,0.633372019577073,-109.18521,1.01617875323436
3,0,60.002,-29.78742,2.37697377871883,144.04132,1.01597733952231,0,60.002,-39.10851,5.06274993099548,141.5582,1.0236550479777,-0.00099,60.0022,3.47717,0.633833573012172,-109.15779,1.01615958957321
3.033,0,60.001,-29.75475,2.37845631894732,144.06997,1.01598790327509,0,60.002,-39.07217,5.06349879009034,141.59069,1.02366572735114,0.00194,60.00233,3.51301,0.634189299008955,-109.13073,1.01615945557774
3.067,0,60.002,-29.72297,2.37990055573822,144.10244,1.01603012384598,0,60.002,-39.05037,5.0627932539163,141.60977,1.02376071231457,0.00079,60.00251,3.53469,0.634279530195775,-109.10132,1.01617287605964
3.1,0,60.002,-29.72283,2.38210231620814,144.13299,1.01607244010641,0,60.002,-39.01315,5.06283633781412,141.64415,1.0238135571345,-0.00159,60.00246,3.58789,0.634186370977064,-109.07146,1.0161671674712
3.133,0,60.002,-29.67277,2.38354350545564,144.17501,1.01605131149636,0,60.003,-38.99266,5.06132630993932,141.68045,1.02369731634316,-0.00023,60.00245,3.64686,0.634265607105358,-109.04216,1.01614366429481
3.167,0,60.002,-29.63457,2.3835341835582,144.20366,1.01608297689943,-0.01,60.002,-38.96552,5.06205060941975,141.70717,1.02379242932773,0.00231,60.00259,3.70528,0.634901826606071,-109.01168,1.01609676758837
3.2,0,60.003,-29.55629,2.3835332872219,144.24759,1.01611465851851,0,60.002,-38.92356,5.06205515085696,141.74728,1.02384524849323,0.00097,60.00249,3.78054,0.636190280149262,-108.98107,1.01600258278221
3.233,0,60.003,-29.51208,2.3820931138222,144.27241,1.01610413061166,0,60.002,-38.89491,5.06062107254405,141.77976,1.02385592786667,-0.00087,60.00237,3.85361,0.637102810251205,-108.95239,1.01593689041266
3.267,0,60.002,-29.47118,2.38282350838942,144.31252,1.01609356680868,0,60.002,-38.86504,5.05981460890344,141.80841,1.02390874683136,0.00186,60.00277,3.87054,0.636743678176509,-108.92137,1.01594146302679
3.3,0,60.002,-29.42654,2.38136379485853,144.34499,1.01610413161575,0,60.002,-38.82266,5.05988446337853,141.84852,1.02389818307858,0.00479,60.00325,3.83609,0.636446453061778,-108.88423,1.01589481317525
3.333,0,60.002,-29.40964,2.38137467040555,144.38128,1.01609356680868,0,60.002,-38.80725,5.05916769312296,141.87716,1.02388761927561,0.00455,60.00335,3.78098,0.637156889207544,-108.84428,1.0157866694453
3.367,0.01,60.003,-29.38675,2.38208773580444,144.41947,1.01606187620302,0,60.002,-38.77641,5.05988966212903,141.91727,1.02385592791688,0.00584,60.00346,3.73213,0.637108965093749,-108.80341,1.015795146604
3.4,0,60.003,-29.29922,2.38428202680525,144.47104,1.01604074864727,0,60.003,-38.74736,5.0613478817661,141.94782,1.02385581229621,0.00829,60.00375,3.72126,0.635359137382717,-108.75976,1.01595377333944
3.433,0,60.003,-29.25488,2.3842841182566,144.51306,1.01605128533989,0,60.002,-38.70002,5.05842540716092,141.99748,1.0238981832794,0.00668,60.00388,3.71573,0.633186597475945,-108.71359,1.01609900484577
3.467,0,60.003,-29.23243,2.38574299520696,144.55889,1.01606184909266,0,60.003,-38.65431,5.0598534501428,142.04522,1.02387693990216,0.00328,60.0038,3.68817,0.631625538188201,-108.66754,1.01615405695109
3.5,0,60.003,-29.21845,2.3864675337104,144.599,1.01605128539009,0,60.003,-38.6068,5.05767738464661,142.09488,1.0238348000599,0.00076,60.00347,3.68936,0.631103631442712,-108.6244,1.01614434677303
3.533,0,60.003,-29.1497,2.38793447768738,144.64292,1.01604072249079,0,60.003,-38.56307,5.05988643531838,142.13116,1.02387693965114,-0.00115,60.00327,3.77469,0.631721625438802,-108.5845,1.01609822979068
3.567,0,60.004,-29.1094,2.38792342287311,144.69067,1.01605128528968,0,60.003,-38.52473,5.05769758209107,142.177,1.02387693985196,-0.00194,60.00342,3.88677,0.632965979236382,-108.54422,1.01602426178278
3.6,0,60.004,-29.07669,2.38719577707052,144.73842,1.01606181530512,0,60.003,-38.47851,5.05840287924209,142.22094,1.02389818302838,-0.00242,60.00348,3.99386,0.63401648537168,-108.50254,1.01595569194969
3.633,0,60.004,-29.04503,2.38646848980244,144.78998,1.01608296911776,0.01,60.004,-38.41394,5.05840102681375,142.28396,1.02386649171985,-0.00236,60.0034,4.13046,0.634923637455865,-108.46136,1.01592854790209
3.667,0,60.003,-29.02217,2.38501260063973,144.82818,1.01612525826782,0,60.003,-38.37004,5.05913148113673,142.32407,1.02399328336145,0.00039,60.00353,4.28454,0.635603418900413,-108.4198,1.01592658772262
3.7,0.01,60.004,-28.97748,2.38500596775117,144.88548,1.01615694982737,0,60.004,-38.31808,5.05987502196958,142.37754,1.02401429539694,0.00337,60.00383,4.39987,0.635754541199399,-108.37522,1.01592444128493
3.733,-0.01,60.003,-28.86935,2.38500614701843,144.9294,1.0161252223717,0,60.003,-38.28774,5.05991272784963,142.41764,1.02398260423903,0.00381,60.00406,4.49717,0.635746892463033,-108.3274,1.01591535173331
3.767,0.01,60.004,-28.81183,2.38575177930263,144.98288,1.016135822121,0.01,60.005,-38.21347,5.05991571563728,142.48067,1.02396147638205,0.00362,60.00408,4.58728,0.635893413569048,-108.27848,1.01590168344263
3.8,0,60.003,-28.77334,2.38501062869989,145.02872,1.01613582222141,0,60.003,-38.15953,5.0613729791823,142.52843,1.02395089972676,0.00465,60.00418,4.62689,0.63606784061165,-108.22911,1.01592108808477
3.833,0,60.004,-28.74578,2.38647775194414,145.07456,1.01619923134637,0,60.003,-38.11366,5.06063475661146,142.5666,1.02403544905897,0.00637,60.0046,4.61576,0.63590118181692,-108.17598,1.01597971348621
3.867,0,60.004,-28.69019,2.38501230186097,145.12994,1.0161780783872,0,60.003,-38.07389,5.06059370440924,142.6201,1.02396146347953,0.00657,60.00493,4.56989,0.635094299886036,-108.11802,1.01604938339749
3.9,0,60.004,-28.63621,2.38428961578587,145.17386,1.01618860744876,0,60.003,-38.02242,5.0613488976139,142.66402,1.02395091232805,0.00479,60.00485,4.50539,0.633937368754892,-108.05922,1.01609536030964
3.933,0,60.003,-28.60342,2.38282434496996,145.21779,1.01614638597418,0.01,60.003,-37.9457,5.06061324454043,142.73087,1.02387705547263,0.00396,60.00474,4.40211,0.632840193376609,-108.00197,1.01613132250403
3.967,-0.01,60.003,-28.58239,2.38064624777817,145.2579,1.01615694977716,0,60.003,-37.90559,5.06061324454043,142.77098,1.02385592791688,0.00323,60.00471,4.27118,0.631871373355471,-107.94519,1.01618162979422
4,0,60.003,-28.55755,2.37990951910115,145.3152,1.0161886412865,0,60.004,-37.86536,5.06058085692237,142.81681,1.02390874688156,-0.00131,60.00438,4.18126,0.631270589016206,-107.89083,1.01619974654362
4.033,0,60.003,-28.49855,2.37771164275516,145.35339,1.01617804148699,0,60.003,-37.81763,5.060588684926,142.85881,1.0239403487761,-0.0057,60.00398,4.14335,0.631248240364636,-107.84146,1.01617458556869
4.067,0,60.003,-28.47589,2.37553163337928,145.39732,1.01615691593942,0,60.003,-37.75653,5.06279140148797,142.91038,1.02388750375535,-0.00545,60.00394,4.13496,0.631522638781774,-107.79418,1.01615166265442
4.1,0,60.003,-28.45985,2.376246192672,145.4317,1.01618863360523,0,60.004,-37.71138,5.06276767845408,142.95049,1.02392978507353,-0.00427,60.00403,4.1991,0.631577195784136,-107.74614,1.01617236246893
4.133,0,60.003,-28.41238,2.37480769243337,145.47753,1.0161674797926,0,60.003,-37.65895,5.06277365402937,142.99252,1.0238980810131,-0.0031,60.0042,4.32701,0.631171274954951,-107.69677,1.01627097113366
4.167,0,60.004,-28.38985,2.37332987290936,145.52146,1.01620979509914,0,60.004,-37.62122,5.06135469392193,143.04216,1.02388750375535,0.00145,60.00462,4.38214,0.630328599328103,-107.64324,1.01639555779927
4.2,0,60.003,-28.37824,2.37332981315361,145.56347,1.01620976121119,0,60.003,-37.5694,5.06205413500917,143.088,1.0238558121456,0.00402,60.00465,4.34787,0.629394796178142,-107.587,1.01647982834661
