DFDT,FREQ,IA_MAG,IA_ANG,IB_MAG,IB_ANG,IC_MAG,IC_ANG,VA_MAG,VA_ANG,VB_MAG,VB_ANG,VC_MAG,VC_ANG,TIMESTAMP,ERROR_CODE
0.0,59.978,0.996042710445372,103.75451,2.64777806658979,-52.91883,0.603750256303273,139.26793,1.01592455017821,-69.93303,1.04224589136615,-60.50467,1.0213184896998,40.87894,00:00.0,201
-0.00198,59.97841,0.992416910629017,103.53091,2.64756862267601,-53.19055,0.603540214831966,138.87175,1.01579778986414,-70.19851,1.04227667954824,-60.76799,1.021350170365,40.63593,00:00.0,201
-0.0019,59.97943,0.99167886732543,103.13639,2.6492235582515,-53.49679,0.603242870205729,138.39002,1.01581888574094,-70.45442,1.04257050851297,-61.01478,1.0213441716455,40.39011,00:00.1,201
0.0,59.97905,0.996033328792173,102.81788,2.64989114952246,-53.77375,0.60330262595859,137.90472,1.01580832540206,-70.70462,1.042698302033,-61.26273,1.0212891025711,40.14049,00:00.1,201
-0.00688,59.97805,0.996045578721509,102.58461,2.64886263350422,-54.01304,0.603683927417597,137.47775,1.01577663042862,-70.97009,1.04259249852962,-61.52368,1.02125293986045,39.88819,00:00.1,201
0.0,59.97808,0.995324267028723,102.31533,2.64818607887032,-54.26254,0.603923607742323,137.11735,1.01574493886907,-71.22219,1.04252478257247,-61.7875,1.02126646577154,39.63921,00:00.2,201
-0.002,59.97807,0.993138819879333,101.9866,2.64817149846662,-54.52173,0.603868871472702,136.87718,1.01573440212625,-71.48384,1.04247066783297,-62.04954,1.02131518318971,39.38838,00:00.2,201
-0.01116,59.97752,0.99462602105654,101.71855,2.64768777564721,-54.76926,0.603535135592973,136.74385,1.01573437506609,-71.73785,1.04233842705912,-62.31494,1.02135206040896,39.12442,00:00.2,201
-0.01,59.977,0.989409045053,101.59405,2.64793074253835,-55.03837,0.60298370950557,136.61946,1.01567096267785,-72.01478,1.04239229529516,-62.57545,1.02134792607899,38.8479,00:00.3,201
0.0,59.977,0.995268574667056,101.22457,2.64931265407901,-55.33297,0.602683436847443,136.46797,1.01567093657158,-72.27261,1.04260338695406,-62.8273,1.0213348618473,38.56798,00:00.3,201
-0.01,59.97723,0.998211007693691,100.91801,2.65085489030461,-55.62064,0.602817229978099,136.25858,1.01562868130947,-72.54763,1.04272216728332,-63.08015,1.02133022326463,38.29241,00:00.3,201
-0.00838,59.97741,1.00039980116524,100.59362,2.65197411555569,-55.89192,0.6030929430218,135.95365,1.01558642910982,-72.81501,1.04273168452597,-63.33926,1.02130418024909,38.02102,00:00.4,201
0.0,59.977,1.00329030644264,100.34533,2.65267128592433,-56.15011,0.603273823685711,135.62968,1.01556527529718,-73.0843,1.042660297575,-63.6039,1.02124480499516,37.74591,00:00.4,201
-0.00526,59.976,1.00402428635503,100.05389,2.65363413037018,-56.40838,0.6034970711784,135.41385,1.01552302354937,-73.35742,1.04256691006446,-63.86988,1.0211764870374,37.45992,00:00.4,201
-0.00488,59.976,1.0047650186675,99.89206,2.65539901653093,-56.68119,0.60389910788365,135.30044,1.01548073520258,-73.63625,1.042553499272,-64.13157,1.02110722332969,37.16643,00:00.5,201
-0.00303,59.977,1.00766723607246,99.64922,2.65742909872288,-56.95693,0.604383547772095,135.20245,1.01541738160366,-73.90936,1.04256787544432,-64.3911,1.02102621039339,36.87202,00:00.5,201
-0.00171,59.976,1.00916357987985,99.33742,2.659029238273,-57.22148,0.604825202541491,135.07202,1.01537510013486,-74.19011,1.04251266358869,-64.6543,1.02095574539549,36.5794,00:00.5,201
-0.0007,59.976,1.01206764971315,99.14252,2.66025411169514,-57.47989,0.605065599935252,134.90211,1.01532225481288,-74.46513,1.04239790939898,-64.92084,1.02094439770146,36.28985,00:00.6,201
0.0,59.97606,1.01574466020971,98.92392,2.66114769922343,-57.73455,0.604998255201777,134.67947,1.01534340862552,-74.74015,1.04223766497829,-65.19094,1.02096172940511,36.00215,00:00.6,201
0.0,59.97636,1.01498355118552,98.72693,2.6622133235642,-57.99456,0.604702643492373,134.37237,1.01529056330354,-75.0209,1.04214124838701,-65.46013,1.02097628907441,35.71671,00:00.6,201
0.0,59.97702,1.01641422342052,98.49274,2.66372137949916,-58.26322,0.604440973050594,134.04957,1.01525889890456,-75.29974,1.04215878582818,-65.72369,1.02099569065408,35.43803,00:00.7,201
0.01,59.9774,1.01718399702887,98.28633,2.66529146190558,-58.53393,0.604497203214037,133.7889,1.01527999945036,-75.56521,1.04221481049258,-65.98598,1.0210380837774,35.16541,00:00.7,201
0.00395,59.97773,1.0193785270527,98.03873,2.66699874352058,-58.80384,0.604723737273133,133.53881,1.01532225832719,-75.83832,1.0422701623682,-66.24624,1.02111788528222,34.89656,00:00.7,201
0.00708,59.97803,1.02155566815244,97.75071,2.66859673186359,-59.06422,0.604745309099916,133.25617,1.01542793963313,-76.09997,1.04225536508162,-66.50316,1.02116659742892,34.6319,00:00.8,201
0.00613,59.97804,1.02154867672936,97.6137,2.6697728445914,-59.32158,0.604783552781747,133.01567,1.01543850931002,-76.36735,1.04220610490399,-66.75901,1.02116710007509,34.36824,00:00.8,201
0.00407,59.97858,1.02225606533173,97.45157,2.67042334571705,-59.5879,0.605253651289506,132.84054,1.01541735549738,-76.62518,1.04224522595742,-67.0138,1.02115846617835,34.10828,00:00.8,201
0.01105,59.979,1.02373842629295,97.20627,2.67019884335355,-59.85701,0.605933791268571,132.64546,1.015449073113,-76.87728,1.04237245412602,-67.26809,1.02115415879391,33.85657,00:00.9,201
0.01,59.979,1.02375390303294,96.89724,2.66944801231885,-60.11853,0.606393073985062,132.43076,1.01553358373764,-77.12939,1.04250814921162,-67.52062,1.02116872925714,33.6095,00:00.9,201
0.0034,59.97917,1.02595088304264,96.5742,2.66839923910039,-60.36716,0.606610226390959,132.21087,1.0155969929128,-77.38149,1.04261575113599,-67.77113,1.02122592880424,33.36844,00:00.9,201
0.00462,59.97947,1.02302679503213,96.36898,2.66726220663494,-60.61025,0.606760870643922,131.94193,1.01566040208796,-77.62213,1.04272147842914,-68.01877,1.021311674356,33.13947,00:01.0,201
0.01,59.98,1.02446087334504,96.12169,2.66649560008149,-60.84963,0.607046981188621,131.60945,1.01574493891928,-77.86277,1.04279731157964,-68.26212,1.02137658680064,32.91998,00:01.0,201
0.01,59.98,1.02448441711167,95.85661,2.6659015681423,-61.07522,0.607339485598876,131.1994,1.01584001696161,-78.09004,1.04276903336509,-68.50365,1.02143086119005,32.70448,00:01.0,201
0.00316,59.98,1.02370860817227,95.67893,2.66490627632264,-61.29109,0.607276742058372,130.71027,1.01588229486589,-78.33259,1.04265921090138,-68.74819,1.02150182933616,32.49488,00:01.1,201
0.0,59.98,1.02080447858322,95.45136,2.66306986252571,-61.50915,0.607028098370717,130.24254,1.01595623375526,-78.55986,1.04256289245965,-68.99828,1.02156415088382,32.29046,00:01.1,201
0.00272,59.98,1.01718082997397,95.24618,2.66138791734993,-61.7419,0.606842257979319,129.89288,1.01601967706939,-78.80243,1.04261125237249,-69.24241,1.02161139289593,32.08308,00:01.1,201
0.00036,59.98066,1.01572906395821,94.97105,2.66038109266997,-61.98037,0.606455817525566,129.59083,1.01607252329505,-79.02396,1.04276143197145,-69.47545,1.02168601210473,31.86864,00:01.2,201
