Time,P001.df,P001.f,P001.ip_a,P001.ip_m,P001.vp_a,P001.vp_m,P002.df,P002.f,P002.ip_a,P002.ip_m,P002.vp_a,P002.vp_m,P003.df,P003.f,P003.ip_a,P003.ip_m,P003.vp_a,P003.vp_m
0.567,0,60.017,168.69398,5.08280892138316,-10.19319,1.02112702855251,0,60.016,-175.66412,3.08356057839695,-9.39842,1.01258455457203,-0.01183,60.01635,142.43463,0.735962249738629,99.65106,1.01778168808856
0.6,0,60.016,168.90802,5.08283981510739,-9.98503,1.02109516454095,0,60.016,-175.47073,3.08427710962951,-9.19788,1.01254221812945,-0.01341,60.01594,142.50545,0.736181672863135,99.84427,1.0176664026362
0.633,0,60.017,169.11967,5.0843134517287,-9.77493,1.02108474728453,0,60.017,-175.2577,3.08209949048375,-8.99354,1.01246822938714,-0.0126,60.01564,142.66338,0.735506671878816,100.03314,1.01758370519263
0.667,0,60.017,169.33042,5.08211151199152,-9.56868,1.02107418408401,0.01,60.017,-175.11012,3.08648616030128,-8.78344,1.01253170011286,-0.00938,60.01545,142.88088,0.734039966924839,100.2194,1.01749761594174
0.7,0,60.017,169.53071,5.08357684256318,-9.35668,1.02108474753555,0,60.017,-174.89686,3.08649984436869,-8.57336,1.0124893467012,-0.00817,60.01526,143.14642,0.731954311882728,100.40313,1.01739741489476
0.733,0,60.017,169.74325,5.08355915486033,-9.15041,1.02107418373258,-0.01,60.016,-174.66181,3.08647068356129,-8.36901,1.01246822938714,-0.0055,60.01543,143.43972,0.729746217303003,100.58723,1.01733953322087
0.767,0,60.017,169.94148,5.08576282751435,-8.94415,1.0210636199798,0,60.017,-174.47839,3.08575540719954,-8.17229,1.01245765514165,-0.00193,60.01562,143.74576,0.727654945220122,100.77413,1.01732384852182
0.8,0,60.016,170.15306,5.0857618714223,-8.73598,1.02106347313202,0,60.016,-174.27608,3.08646428969574,-7.96411,1.01244716343215,-0.00017,60.01561,144.10413,0.725196772814674,100.96143,1.01730041723809
0.833,0,60.017,170.36143,5.0864824062903,-8.52589,1.02106362023082,0,60.016,-174.10632,3.08721715242603,-7.76358,1.01244713727567,0.00358,60.01604,144.502,0.722466651977955,101.15145,1.01727990408344
0.867,0,60.017,170.57098,5.08794277713447,-8.3158,1.02105289185792,0,60.016,-173.89187,3.0864761213348,-7.5554,1.01240482031239,0.00982,60.01689,144.88442,0.720387749335916,101.35033,1.01729468716218
0.9,0,60.017,170.78322,5.08867096073884,-8.1,1.02108460038654,0,60.017,-173.66055,3.08720496225245,-7.34723,1.01242593767665,0.01202,60.01744,145.243,0.719521410430936,101.55758,1.01731401087487
0.933,0,60.017,170.99537,5.08869372768068,-7.89374,1.02108460063756,0,60.017,-173.4412,3.08574835602071,-7.13905,1.01242587492119,0.0126,60.01772,145.57611,0.719367718634577,101.76891,1.01734194729806
0.967,0,60.017,171.20715,5.08798771346062,-7.67601,1.0211057280929,0,60.017,-173.24208,3.08502071021812,-6.92897,1.01244706533281,0.01575,60.01823,145.8595,0.719453707162944,101.9852,1.01741594015713
1,0,60.018,171.41923,5.08868661674609,-7.46592,1.0211058750913,0,60.017,-173.02696,3.08427047674095,-6.71889,1.01245766548375,0.01692,60.01886,146.10376,0.719928406863673,102.20873,1.01750037211152
1.033,0,60.018,171.62616,5.0894450367614,-7.2501,1.02109514722044,0,60.018,-172.77501,3.08138469216802,-6.49543,1.01249992084628,0.01492,60.01938,146.32369,0.720939474202083,102.43913,1.01758924288539
1.067,0,60.017,171.84306,5.0886637900485,-7.0343,1.02109516449074,0,60.017,-172.55332,3.07993943952932,-6.28726,1.01251047435736,0.0125,60.01952,146.49657,0.72253734303359,102.67311,1.01768453856367
1.1,0,60.017,172.05674,5.08938348833596,-6.82038,1.02112686493646,0,60.018,-172.36181,3.07994236756121,-6.07526,1.01252106436702,0.00995,60.01938,146.6285,0.724555593586474,102.90635,1.01776118457315
1.133,0,60.018,172.27351,5.08939830776266,-6.60649,1.02110587539253,0,60.018,-172.14591,3.07992898227257,-5.85372,1.01254220226487,0.00826,60.01962,146.74762,0.726657681460623,103.14025,1.01782575030641
1.167,0,60.018,172.48129,5.08867765338316,-6.38876,1.02112700264705,0,60.018,-171.93597,3.08139909330446,-5.63027,1.01258448358305,0.00788,60.02018,146.86628,0.728588389835566,103.37989,1.01791443863759
1.2,0,60.018,172.71461,5.08794952953455,-6.1615,1.0211693260867,0,60.018,-171.76059,3.08064599155115,-5.41445,1.01262680064675,0.00578,60.02035,147.00363,0.730276788632657,103.62378,1.01803199739409
1.233,0,60.018,172.95937,5.08649190745501,-5.93612,1.02120100127963,0,60.018,-171.5085,3.07917815123787,-5.18527,1.01266905585866,0.00434,60.02025,147.13869,0.731688219515237,103.86728,1.01817591003159
1.267,0,60.018,173.16346,5.08505346697213,-5.71267,1.02123240662405,0.01,60.019,-171.2964,3.07917940610868,-4.95799,1.01274293063705,0.00437,60.02011,147.26223,0.732878255333466,104.10942,1.01829439184566
1.3,0,60.018,173.39791,5.08431255539241,-5.48729,1.02127495538092,0,60.018,-171.06369,3.07845182006185,-4.73072,1.01279578635133,0.00038,60.01968,147.42377,0.733818571860489,104.34765,1.01833960238808
1.333,0,60.018,173.63484,5.08432773335363,-5.26386,1.02127482680753,0,60.019,-170.89105,3.07845970782122,-4.51682,1.01281692982186,-0.00542,60.01928,147.63788,0.734338267643122,104.58063,1.01835474141582
1.367,0,60.018,173.84997,5.08431464684376,-5.03658,1.02128553745829,0,60.018,-170.64518,3.07773761930365,-4.27809,1.01284863147249,-0.00875,60.01889,147.91719,0.734145196805628,104.8092,1.01835323327651
1.4,0,60.018,174.08022,5.08357552793662,-4.81313,1.02127497375572,0,60.019,-170.42914,3.07700752351519,-4.05463,1.01290147684467,-0.01133,60.01836,148.24851,0.733242884937425,105.03176,1.01831364687877
1.433,0,60.018,174.32064,5.08357684256318,-4.58204,1.02128539066071,0,60.018,-170.19832,3.07700937594353,-3.82545,1.0129331682034,-0.0106,60.01834,148.56348,0.732250999195683,105.25146,1.01828344588701
1.467,0,60.018,174.55176,5.08501803181069,-4.36049,1.02127497380592,0,60.019,-169.97297,3.07553812955234,-3.60582,1.01292267523879,-0.00662,60.01857,148.82914,0.731633423489863,105.47358,1.01829537901421
1.5,0,60.019,174.78435,5.0850350024445,-4.12938,1.02130664673965,0,60.018,-169.74514,3.07626685095848,-3.37472,1.01295435761094,-0.00636,60.01822,149.05837,0.731146175081034,105.69425,1.0182695475599
1.533,0,60.018,175.02072,5.08502645737184,-3.90211,1.02130666516465,0,60.018,-169.51415,3.07554326854708,-3.157,1.01289097469266,-0.00712,60.0177,149.25841,0.730662751040387,105.90865,1.01818746286068
1.567,-0.01,60.018,175.23008,5.08573910448046,-3.69013,1.02126441025397,-0.01,60.018,-169.3423,3.07552916618941,-2.94309,1.01289091304169,-0.00446,60.01761,149.43126,0.730285333705316,106.12014,1.01810917948584
1.6,0,60.018,175.45689,5.08578009692692,-3.46667,1.02122215529308,0,60.018,-169.09223,3.07407106606384,-2.71391,1.01289091304169,-0.00474,60.01755,149.6136,0.729798742609768,106.33113,1.01805934798247
1.633,0,60.018,175.68402,5.08649943667987,-3.24322,1.02121156498219,0,60.018,-168.89762,3.07699891868678,-2.49619,1.01288034913831,-0.00573,60.01762,149.79365,0.729385591334486,106.54195,1.01801545871869
1.667,0,60.018,175.90739,5.08505059869599,-3.0255,1.0211693099711,-0.01,60.017,-168.6632,3.07772333767872,-2.27464,1.01283807580262,-0.00276,60.01775,149.95338,0.729262255460581,106.75469,1.01796262660046
1.7,0,60.018,176.13349,5.08580854066529,-2.80587,1.0211480095115,0,60.018,-168.46625,3.07698421877158,-2.06074,1.01279578620071,-0.00251,60.01728,150.15571,0.728839005463066,106.96457,1.01790072646829
1.733,0,60.018,176.34527,5.08504079875252,-2.59387,1.02110606300626,0,60.017,-168.22535,3.07552295159111,-1.83919,1.01275359258957,-0.00451,60.01686,150.42219,0.727856680641781,107.1683,1.01784295815587
1.767,-0.01,60.017,176.54756,5.085755656824,-2.38569,1.02108458341746,0,60.017,-168.00737,3.07627264726651,-1.63102,1.01271124962042,-0.00292,60.01706,150.71638,0.726685408129951,107.37176,1.01779110873801
1.8,0,60.018,176.78109,5.08648348189385,-2.16415,1.02106378183869,0,60.017,-167.78798,3.07773815710543,-1.40948,1.01269018361523,-0.00133,60.01739,151.03795,0.725443504318238,107.5791,1.01773685126747
1.833,0,60.017,176.99297,5.08501904765848,-1.94833,1.02104249272528,0,60.018,-167.57698,3.07918287194235,-1.19366,1.01263729255707,-0.00133,60.01753,151.37702,0.724335811927451,107.78891,1.01771714032847
1.867,0,60.017,177.20471,5.08575476048771,-1.74017,1.02102121812092,0,60.017,-167.35633,3.07625292786806,-0.97976,1.01257398158166,0.00352,60.01786,151.67572,0.723818506374932,108.00145,1.01774833185247
1.9,0,60.017,177.4082,5.08502054155231,-1.53007,1.02100023781459,0,60.018,-167.13287,3.07917271346436,-0.76013,1.01255279212391,0.00948,60.01844,151.94048,0.723680231562812,108.22012,1.01779870636632
1.933,0,60.017,177.62409,5.08431410904198,-1.31808,1.02101080126614,0,60.018,-166.92434,3.07992157255922,-0.5424,1.01253166461837,0.01072,60.01885,152.21154,0.72358766990163,108.44473,1.01786404665262
1.967,0,60.017,177.84584,5.08428913113729,-1.10035,1.02100023741296,0,60.017,-166.71835,3.0813643154563,-0.33232,1.01253170001245,0.00912,60.01891,152.50861,0.723796994303902,108.67166,1.01791108368028
2,0,60.017,178.05324,5.08289257943717,-0.89028,1.02101063684682,0,60.018,-166.47228,3.08136604837313,-0.10695,1.0124893570433,0.0079,60.01885,152.81673,0.724527568138382,108.89801,1.01793184253513
2.033,-0.01,60.016,178.24101,5.08213487649089,-0.68783,1.02098967366019,-0.01,60.017,-166.25795,3.08209130394561,0.10504,1.01243651167112,0.00741,60.0191,153.07958,0.725571799919631,109.12583,1.01797866549135
2.067,0,60.017,178.44487,5.0828483004243,-0.47774,1.02098950919067,0.01,60.018,-166.01892,3.08062334412082,0.32468,1.01240475645243,0.00621,60.01947,153.29011,0.726716660388697,109.3579,1.01803864726429
2.1,0,60.017,178.66311,5.08212686922001,-0.2581,1.02100023741296,0,60.017,-165.77867,3.08061288686407,0.54813,1.01243650147963,0.00467,60.01963,153.50099,0.727879925629644,109.59293,1.01808833558479
2.133,0,60.018,178.88499,5.0806846641247,-0.03849,1.02104234527504,0,60.018,-165.59743,3.08354253215959,0.76585,1.01247878289822,0.00495,60.01974,153.70235,0.729291177244966,109.82923,1.01812777418086
2.167,0,60.018,179.09613,5.07992415265804,0.18307,1.02104249247426,0,60.018,-165.35989,3.08283275332711,0.98549,1.01244716338195,0.00578,60.01981,153.8447,0.73115549697848,110.06691,1.01816021378554
2.2,0,60.018,179.30472,5.07770649715786,0.40079,1.02107418373258,0.01,60.018,-165.11797,3.0813904287203,1.20703,1.01246830022551,0.00166,60.01937,153.93948,0.732917455107343,110.30159,1.01817978500578
2.233,0,60.018,179.52808,5.07700114025108,0.61852,1.02108477389285,0,60.018,-164.90741,3.08208945151727,1.42858,1.01247879308971,-0.00299,60.01897,153.98935,0.734227779256082,110.53076,1.01820758924086
2.267,0,60.018,179.74251,5.07701213530961,0.84198,1.02112702885374,0,60.018,-164.66315,3.07991254944054,1.65394,1.0124893467514,-0.00448,60.01888,153.99701,0.735812561577712,110.7577,1.01824599658894
2.3,0,60.018,179.96803,5.07627875295475,1.06542,1.02113759240569,0,60.018,-164.4575,3.08209596489433,1.87166,1.01249991045397,-0.00557,60.01881,154.02456,0.737723132263941,110.98368,1.01822333754885
2.333,0,60.018,-179.81447,5.07633510262969,1.28888,1.02117987372387,0,60.018,-164.24929,3.08428947907035,2.0932,1.01244710173098,-0.00674,60.01869,154.11032,0.739271105041808,111.20863,1.01812973335624
2.367,0,60.018,-179.58899,5.07483798199751,1.51233,1.02119043742644,0,60.018,-164.00842,3.08429419977483,2.31857,1.01247878289822,-0.00702,60.01821,154.24555,0.740057909039731,111.42967,1.01802353333874
2.4,0,60.018,-179.37397,5.0762715822644,1.73579,1.02122212903619,0,60.018,-163.77706,3.0821058843493,2.54011,1.01243651182173,-0.00936,60.01742,154.43226,0.73989854044685,111.64219,1.01791429585636
2.433,0,60.018,-179.14639,5.07700072196081,1.95924,1.0211798739749,0,60.018,-163.55746,3.0813487192048,2.75784,1.01242594801875,-0.0112,60.01701,154.65513,0.73900214439818,111.84761,1.01783191705994
2.467,0,60.018,-178.93551,5.07847208786351,2.17696,1.02113759240569,0,60.017,-163.33405,3.08062651117572,2.98129,1.01240482031239,-0.00987,60.01717,154.88496,0.737858359532665,112.05272,1.01778473413838
2.5,0,60.018,-178.70854,5.07918778251553,2.40041,1.02111646495035,0,60.018,-163.11245,3.08208293814021,3.20283,1.0123942644417,-0.00878,60.01722,155.17123,0.736585203462206,112.25937,1.0177172223122
2.533,0,60.018,-178.48493,5.07921048970162,2.62387,1.02110590114737,0,60.017,-162.88276,3.08062190998275,3.41483,1.0123837543072,-0.00597,60.01721,155.5453,0.734744487251072,112.46597,1.01766249216752
2.567,0,60.019,-178.25061,5.08066990445375,2.84732,1.02113759240569,0,60.018,-162.69593,3.08207385526577,3.64019,1.01239425650941,-0.00136,60.01719,155.92579,0.732140331541384,112.67243,1.01769968386695
2.6,0,60.018,-178.02313,5.08064492654905,3.07078,1.0211375924559,0,60.017,-162.43297,3.08136240327221,3.85791,1.01239425650941,0.00025,60.01706,156.28524,0.729277015131538,112.87766,1.01779481045691
2.633,0,60.018,-177.79218,5.08138936371819,3.29423,1.02112702870312,0,60.018,-162.24971,3.07990513972718,4.06418,1.01239425645921,-0.00067,60.01705,156.65774,0.726762911341411,113.08221,1.01785316510618
2.667,0,60.018,-177.56508,5.08284154802422,3.51196,1.02112702910476,0,60.018,-162.04076,3.07991296773081,4.28572,1.01241544576633,-0.00013,60.0172,157.01875,0.724916219554991,113.28795,1.01785508381684
2.7,0,60.018,-177.34093,5.08214264473876,3.72776,1.02108458376889,0,60.018,-161.84445,3.08137835805822,4.50345,1.01242600961952,0.00171,60.01749,157.33398,0.724125172898616,113.49646,1.01783516473051
2.733,0,60.017,-177.12322,5.08501779278767,3.94167,1.02106362008021,0,60.018,-161.60575,3.08137292028471,4.71735,1.012436537928,0.00407,60.01787,157.59684,0.724290636578288,113.70918,1.01782016838359
2.767,0,60.017,-176.90382,5.08428387263103,4.15749,1.02103207341048,0,60.017,-161.41469,3.07845743710261,4.92744,1.01244716338195,0.00642,60.01813,157.82342,0.724604234769303,113.92572,1.01782988428495
2.8,0,60.018,-176.69713,5.08573832765567,4.37139,1.02098967366019,0,60.017,-161.18773,3.07774030831253,5.14134,1.01245766543355,0.00746,60.0183,158.03422,0.724911379339009,114.14453,1.01782946728744
2.833,0,60.017,-176.46138,5.0857096448943,4.58721,1.02096838198635,0,60.017,-160.99323,3.07699467602833,5.34952,1.01242593767665,0.00713,60.01839,158.20698,0.725926510068614,114.36488,1.01779288215722
2.867,0,60.017,-176.25215,5.08648390018412,4.79921,1.02094756328789,0,60.017,-160.80416,3.0777177803937,5.57106,1.01246822938714,0.00498,60.01833,158.31169,0.727794355391547,114.58527,1.01775961413021
2.9,-0.01,60.017,-176.0463,5.08648306360358,5.00165,1.02089457342752,0,60.017,-160.60326,3.07624647424675,5.7716,1.0124470755243,0.00105,60.01804,158.38405,0.729710483362792,114.80318,1.01776056801326
2.933,0,60.017,-175.83807,5.0879036968721,5.20791,1.02087344612279,0,60.017,-160.40095,3.07624713156003,5.98359,1.01244710173098,-0.00169,60.01784,158.44858,0.731232342876659,115.01791,1.0177816747844
2.967,0,60.017,-175.63565,5.08868093994957,5.41417,1.02085231836623,-0.01,60.016,-160.21725,3.07553436493991,6.17839,1.01239425650941,-0.00218,60.01793,158.51659,0.732554080374195,115.2326,1.01778976511842
3,0,60.017,-175.42218,5.08868811063991,5.62617,1.02084175481427,0,60.017,-160.03984,3.07702772095966,6.3923,1.01242604491319,-0.00317,60.01786,158.6107,0.733799569531079,115.44739,1.01777376337877
3.033,0,60.017,-175.21014,5.08724644334638,5.83243,1.0208311910615,0,60.016,-159.85051,3.07993107372392,6.59856,1.01240489110055,-0.0038,60.01769,158.72618,0.734645591480087,115.66045,1.01776463270977
3.067,0,60.017,-175.00554,5.08723706169318,6.03869,1.0208417551657,0,60.018,-159.6709,3.08064975616358,6.80865,1.01243651177152,-0.00371,60.01742,158.86532,0.734706183813488,115.87087,1.01775225105671
3.1,0,60.017,-174.80088,5.08506547787846,6.24496,1.02085231861725,0,60.017,-159.45162,3.08209560635981,7.02064,1.01246822938714,-0.0053,60.01696,159.07829,0.734042118131942,116.07649,1.01770278217952
3.133,0,60.017,-174.58151,5.08354672566374,6.45695,1.0208417551657,0,60.017,-159.23412,3.07992581521767,7.22882,1.01249999168464,-0.00747,60.01669,159.35144,0.733413427856091,116.27769,1.01762833366558
3.167,0,60.017,-174.38815,5.08429863230199,6.66322,1.02085231851684,0,60.017,-159.02518,3.07919715356728,7.43508,1.01251047435736,-0.0072,60.01666,159.62028,0.733169982918934,116.47774,1.01755874573804
3.2,0,60.017,-174.18795,5.08281639085227,6.86948,1.02085231861725,0,60.017,-158.83403,3.07917803172637,7.64708,1.01254221812945,-0.00668,60.01657,159.8894,0.732419988464774,116.67707,1.01749448313877
3.233,0,60.017,-173.9795,5.08215931659381,7.08147,1.02088400992577,0,60.017,-158.63389,3.0799096811644,7.86098,1.01257398158166,-0.00435,60.0167,160.16865,0.73084201829897,116.87657,1.01743743972727
3.267,0,60.017,-173.81168,5.08282170911427,7.28773,1.02082046946618,0,60.016,-158.41206,3.07844650179984,8.06342,1.0125210745585,0.00074,60.01708,160.45388,0.729265004225213,117.07977,1.0174330032674
3.3,0,60.017,-173.59781,5.08139856610413,7.50355,1.02083118112103,0,60.017,-158.19182,3.07989773001383,8.27733,1.0125210642164,0.00363,60.01729,160.76918,0.727947628897636,117.28656,1.0174879897054
3.333,0,60.017,-173.38997,5.07993998793255,7.71745,1.02085231861725,0,60.017,-157.98064,3.07990382510062,8.48932,1.01253162806959,0.00452,60.01741,161.08818,0.726789920941705,117.49485,1.01753790846396
3.367,0,60.017,-173.19656,5.08138165522607,7.92756,1.02086302710922,0,60.017,-157.80032,3.08065615002914,8.69559,1.01251050051384,0.00683,60.01772,161.36927,0.726041420381366,117.70604,1.01756574272126
3.4,0,60.018,-172.97923,5.08211031687646,8.14718,1.020873446173,0,60.017,-157.59307,3.0806501146981,8.90949,1.01254226391584,0.00697,60.01786,161.63272,0.725564210939017,117.91984,1.01756925948726
3.433,0,60.017,-172.76692,5.08280784577961,8.35918,1.02088400997598,0,60.017,-157.37354,3.0806355342944,9.13104,1.01255275577595,0.00623,60.01812,161.90137,0.725296146631682,118.13574,1.01757109280028
3.467,0,60.018,-172.55757,5.08210493885871,8.5769,1.020905163638,0,60.017,-157.14016,3.08065256468397,9.34876,1.01257390963879,0.00788,60.0186,162.13847,0.725642431219512,118.35702,1.01760170039725
3.5,0,60.018,-172.34624,5.0842811238664,8.79462,1.02092629109334,0,60.017,-156.92059,3.0799098006759,9.55503,1.01258447344177,0.00633,60.01847,162.32335,0.726392545185178,118.57975,1.0176314131515
3.533,0,60.018,-172.12145,5.08505035967298,9.01234,1.02090516338698,0,60.017,-156.68213,3.08065119030165,9.77083,1.01259504753664,0.00277,60.01817,162.50122,0.727028943953149,118.79874,1.01764597226855
3.567,0,60.018,-171.90211,5.0857388057017,9.23007,1.02093685489632,0,60.017,-156.47378,3.08064503545911,9.98856,1.01259504743623,0.0038,60.01849,162.68242,0.72769061940458,119.01888,1.0176485822934
3.6,0,60.017,-171.68295,5.08646334420514,9.4516,1.02095799831665,0,60.018,-156.27731,3.0799054982617,10.20056,1.0126161751928,0.00401,60.01878,162.83997,0.728558452203383,119.24333,1.01765465621905
3.633,0,60.018,-171.46846,5.08574155446633,9.67125,1.02096854620484,0.01,60.018,-156.03107,3.08064431839007,10.42592,1.01262667498521,0.0007,60.01871,162.97477,0.729549142830067,119.46829,1.01767538580475
3.667,0,60.018,-171.24633,5.0850277719984,9.89278,1.02100025322734,0,60.018,-155.79189,3.0806439000998,10.64746,1.01261617509239,0.00114,60.01865,163.10966,0.730598513606061,119.69234,1.01768813706239
3.7,0,60.018,-171.01948,5.08650182690998,10.11242,1.02100023751337,0,60.018,-155.56451,3.07846562364076,10.85946,1.01263730284896,0.00187,60.01849,163.27217,0.731229235577511,119.91507,1.01769380719428
3.733,0,60.018,-170.789,5.08576109459751,10.33014,1.02100023736275,0,60.018,-155.33162,3.07550502486525,11.081,1.0126372297514,-0.00128,60.01828,163.46007,0.731314507036843,120.13525,1.01772770739473
3.767,0,60.018,-170.5727,5.08723807754098,10.5536,1.02100023746316,0,60.017,-155.05831,3.07114148052407,11.30064,1.01261617524301,-0.00321,60.01825,163.66907,0.731305722941173,120.35421,1.0177850284364
3.8,0,60.018,-170.35436,5.08645276743688,10.77132,1.02098967366019,0,60.018,-154.85603,3.06898011494309,11.5069,1.01260561138982,-0.00363,60.01811,163.93796,0.731036642786039,120.57248,1.01779373056089
3.833,0,60.018,-170.14277,5.0879506051381,10.98904,1.02100023721214,0,60.018,-154.65478,3.06751084049174,11.72654,1.0126479373899,-0.00561,60.01772,164.25972,0.730088737278403,120.78692,1.01775539490465
3.867,0,60.018,-169.9064,5.08648497578767,11.2125,1.02097910995762,0,60.018,-154.44936,3.0689647577146,11.9519,1.01267956619398,-0.00461,60.01772,164.57969,0.728701866010249,120.99905,1.01777216190953
3.9,0,60.018,-169.68847,5.08577322501534,11.4283,1.02098968957497,0,60.017,-154.28526,3.0704182566472,12.16389,1.01270069369953,-0.00163,60.018,164.88876,0.727463308520697,121.21392,1.01781583213164
3.933,0,60.018,-169.47055,5.08575637389304,11.64604,1.02098968962518,0,60.018,-154.06554,3.07261045619666,12.39117,1.01271132045878,-0.00171,60.01796,165.17563,0.726900708107509,121.42988,1.01779328489668
3.967,0,60.018,-169.25091,5.08577997741542,11.86567,1.02100023751337,0,60.018,-153.88056,3.07333708615145,12.60507,1.01273243887734,-0.00142,60.01788,165.4104,0.726925148210429,121.64465,1.01775308399744
4,0,60.018,-169.03073,5.08649973545863,12.0834,1.02100023746316,0,60.018,-153.64972,3.07114620122855,12.83043,1.01272181342339,0.0004,60.01779,165.61283,0.726743191942967,121.85862,1.01776057323452
4.033,0,60.018,-168.79639,5.08578792493055,12.30493,1.02102138118472,0,60.018,-153.41972,3.0718896225499,13.04625,1.01272187507436,8e-05,60.01773,165.81111,0.726246322857927,122.07143,1.01779391245132
4.067,0,60.018,-168.57886,5.08574962149296,12.51884,1.02103192847046,-0.01,60.017,-153.18358,3.06970752172267,13.26015,1.01270068576724,0.00026,60.01805,165.98368,0.726457021642515,122.28639,1.01778685477102
4.1,0,60.018,-168.36807,5.08504289020388,12.73657,1.02105305632744,0,60.018,-152.97883,3.06969341936499,13.47406,1.01267954781918,0.00083,60.0181,166.13096,0.727405225928916,122.50375,1.01772720299141
4.133,0,60.017,-168.15075,5.08429182014616,12.94856,1.02104249237385,0,60.017,-152.76755,3.06825264840776,13.68414,1.01263730274855,0.00077,60.018,166.29072,0.728362572845504,122.72003,1.01767157529297
4.167,0,60.017,-167.92742,5.08357749987646,13.16056,1.02103192907291,0,60.017,-152.54907,3.06751382827938,13.90187,1.01258448373366,0.00248,60.0182,166.45924,0.729401187585983,122.93746,1.01764544642797
4.2,0,60.017,-167.71955,5.08355556951516,13.36683,1.02103192857087,0,60.017,-152.32705,3.06751036244571,14.11004,1.01255286296228,0.00177,60.01802,166.62723,0.730122977324793,123.15499,1.01763422565059
4.233,0,60.017,-167.49248,5.08358514861283,13.58072,1.02101065461917,0,60.017,-152.07333,3.06603600875537,14.33158,1.01248935689269,-0.00381,60.01741,166.83648,0.729516516189005,123.3667,1.01766238593507
