DFDT,FREQ,IA_MAG,IA_ANG,IB_MAG,IB_ANG,IC_MAG,IC_ANG,VA_MAG,VA_ANG,VB_MAG,VB_ANG,VC_MAG,VC_ANG,TIMESTAMP,ERROR_CODE
-0.01,60.00576,4.96518462184777,-43.50595,0.38345523560722,-66.00226,0.664649794029914,-12.35509,1.02655137907075,134.29108,1.02677600763549,129.72883,1.01999165880564,-118.79188,00:00.0,202
0.0,60.00526,4.96520834488166,-43.445,0.38423654207588,-66.03581,0.664692041347187,-12.35624,1.02647733093667,134.3522,1.02673375222276,129.80332,1.01988564630146,-118.72665,00:00.0,202
0.0,60.005,4.96665861700359,-43.37654,0.386375798028308,-65.98715,0.664742534958354,-12.31434,1.02640349576953,134.41905,1.02668096619214,129.87589,1.01977485303582,-118.66579,00:00.1,202
0.0,60.005,4.96595361863134,-43.31097,0.387882778359713,-65.82469,0.664517913083349,-12.2438,1.02629783143266,134.47634,1.02662811198399,129.937,1.01968847008936,-118.60986,00:00.1,202
-0.01,60.005,4.96447185522764,-43.24395,0.39002388674048,-65.89913,0.664095858200891,-12.12073,1.02625554017401,134.53745,1.0265752756988,130.00194,1.0196477659415,-118.56052,00:00.1,202
-0.01,60.004,4.96447980274277,-43.19131,0.392196486403004,-65.66451,0.663903325165172,-11.95312,1.02617100384474,134.58902,1.02653302033628,130.06497,1.0196346084803,-118.51389,00:00.2,202
0.0,60.00409,4.96374337284451,-43.12579,0.392983708691197,-65.38872,0.664297772889809,-11.77783,1.02612885868081,134.65014,1.0264801750143,130.12799,1.01960468968731,-118.46538,00:00.2,202
-0.00627,60.004,4.96230116774921,-43.08151,0.395890646800632,-65.50913,0.664560518935139,-11.61261,1.02609706711416,134.69407,1.02642740514949,130.17001,1.0195922179174,-118.4174,00:00.2,202
0.0,60.004,4.96591292496364,-43.04271,0.398039164894754,-65.28867,0.664256780443346,-11.46949,1.02607593940779,134.73991,1.02636393984584,130.2273,1.01962152883587,-118.37196,00:00.3,202
-0.01,60.00391,4.97033395433907,-43.00978,0.398736753553655,-65.11058,0.664154777373212,-11.3399,1.02609695576086,134.78192,1.0263323045654,130.27887,1.01965874011501,-118.32588,00:00.3,202
0.0014,60.004,4.97180777022764,-42.96502,0.399503658885874,-64.89198,0.664758549500121,-11.16819,1.02614987618858,134.84111,1.0263322552647,130.33425,1.01967705567372,-118.27717,00:00.3,202
0.0,60.004,4.97107128057363,-42.92395,0.399599447357711,-64.70527,0.665538840120982,-10.94409,1.02624497642124,134.89841,1.02636402213081,130.39346,1.01969845483512,-118.22401,00:00.4,202
0.0,60.005,4.97031811906456,-42.86856,0.400989545436519,-64.46713,0.665938247573105,-10.75158,1.02629782174322,134.96144,1.02636393969523,130.45648,1.01973971459476,-118.16511,00:00.4,202
0.0,60.005,4.96738709938673,-42.82235,0.401685341422834,-64.54076,0.666028478759926,-10.60974,1.02636109180207,135.02636,1.02642740509928,130.52524,1.01978282533936,-118.10461,00:00.4,202
0.0,60.005,4.9666744522781,-42.76918,0.403888476275071,-64.39522,0.666701209025636,-10.42264,1.02644574109118,135.08749,1.02649073891768,130.58063,1.01981139780173,-118.0429,00:00.5,202
0.0,60.005,4.9666900485296,-42.71255,0.404727925091264,-64.29748,0.6683441336948,-10.20502,1.02654082927479,135.15433,1.02656472906572,130.65893,1.01981892880885,-117.9746,00:00.5,202
0.01,60.005,4.96373452899309,-42.65849,0.404595088052654,-64.10381,0.669688817401434,-10.07548,1.02666752065826,135.22689,1.02663876023072,130.73151,1.01982289023496,-117.89729,00:00.5,202
0.0,60.005,4.96304548540685,-42.59089,0.404729538496591,-63.95335,0.669927422122608,-10.03513,1.02678375969245,135.3033,1.02671270700218,130.80599,1.01983106441028,-117.81455,00:00.6,202
0.0,60.006,4.96083523962002,-42.52803,0.403934428449021,-63.877,0.669644956678834,-10.00883,1.02690011535139,135.3797,1.02676549398668,130.88239,1.01986242682997,-117.73052,00:00.6,202
