DFDT,FREQ,IA_MAG,IA_ANG,IB_MAG,IB_ANG,IC_MAG,IC_ANG,VA_MAG,VA_ANG,VB_MAG,VB_ANG,VC_MAG,VC_ANG,TIMESTAMP,ERROR_CODE
0.0,60.016,5.08795885143199,165.22198,3.07774006928952,-179.22404,0.728530247488032,138.98745,1.02092614429576,-13.65769,1.01233087354093,-12.90683,1.01709116717594,96.05724,00:00.0,202
0.0,60.016,5.09013575350872,165.42284,3.07917420735818,-179.04666,0.726204015784901,139.35037,1.02091553676478,-13.45523,1.01230981672314,-12.71011,1.01707880580545,96.24611,00:00.0,202
0.0,60.016,5.09085933592012,165.61293,3.07991231041752,-178.81955,0.723646290295187,139.77789,1.02089442683076,-13.25662,1.01228861827882,-12.50003,1.01710966196426,96.4397,00:00.1,202
0.00378,60.01636,5.09087284072027,165.81769,3.08063756599,-178.64533,0.721023610302112,140.2581,1.0209155542861,-13.05036,1.01228861827882,-12.2995,1.0171647844059,96.63566,00:00.1,202
0.0,60.016,5.09012189017406,166.03367,3.08137423491127,-178.43488,0.71895779416995,140.71602,1.02089457367855,-12.84599,1.01228867992979,-12.09514,1.01723862449307,96.83458,00:00.1,202
0.0,60.017,5.09010742928187,166.2454,3.08136353863151,-178.21731,0.717892408852189,141.09978,1.0209157276418,-12.63973,1.01232030963755,-11.88697,1.01734867674219,97.04102,00:00.2,202
0.0,60.017,5.09015182780624,166.45222,3.08137489222455,-178.00919,0.717537877970464,141.42899,1.02093670824935,-12.44302,1.01234143729371,-11.69216,1.01749223016741,97.25477,00:00.2,202
0.0,60.016,5.09085766275904,166.65219,3.08209710025363,-177.7689,0.717819208054934,141.70442,1.02093669097905,-12.24057,1.01237311841074,-11.47825,1.01765921281799,97.47507,00:00.2,202
0.0,60.017,5.08944228799677,166.85723,3.08209429173325,-177.59931,0.71889702256929,141.91577,1.02094710698036,-12.03813,1.01240482036259,-11.27963,1.01781390769768,97.70219,00:00.3,202
0.0,60.017,5.08870496176222,167.06597,3.08429575342441,-177.37413,0.720679297654126,142.06818,1.02095798215084,-11.83185,1.01245766543355,-11.06191,1.0179278913005,97.93376,00:00.3,202
0.0,60.017,5.08726765663865,167.27335,3.08502847846599,-177.148,0.722950554064624,142.15217,1.02097896336085,-11.62942,1.01245765514165,-10.86519,1.01801200862409,98.16432,00:00.3,202
0.0,60.017,5.08650033301616,167.48676,3.08501909681279,-176.94171,0.725368510848397,142.19404,1.02100007339528,-11.42123,1.01246822938714,-10.64938,1.01808149448614,98.39019,00:00.4,202
0.0,60.017,5.08649889887809,167.68617,3.08500917735781,-176.75633,0.727815329660802,142.23509,1.02101080121594,-11.21881,1.0125210745585,-10.44884,1.01813942967789,98.61139,00:00.4,202
0.0,60.017,5.08501145867787,167.8848,3.08285516173443,-176.52157,0.730361163755697,142.25818,1.02105305627723,-11.01253,1.01257391988048,-10.23112,1.01815376503405,98.83015,00:00.4,202
0.0,60.017,5.08357648402866,168.09669,3.0850213675314,-176.3228,0.732657278559386,142.27609,1.02108474728453,-10.80626,1.0126161751928,-10.01912,1.01808340270409,99.04542,00:00.5,202
0.0,60.016,5.08355987192937,168.29904,3.08574560725607,-176.11502,0.734194077011468,142.33309,1.02112702855251,-10.59999,1.0126161751426,-9.81286,1.01797650620134,99.25273,00:00.5,202
0.0,60.017,5.08286258204923,168.50138,3.08575014869329,-175.90746,0.735175505496459,142.39823,1.02112686483605,-10.39565,1.01261616490091,-9.60468,1.01788537843976,99.45357,00:00.5,202
0.0,60.01635,5.08280892138316,168.69398,3.08356057839695,-175.66412,0.735962249738629,142.43463,1.02112702855251,-10.19319,1.01258455457203,-9.39842,1.01778168808856,99.65106,00:00.6,202
