DFDT,FREQ,IA_MAG,IA_ANG,IB_MAG,IB_ANG,IC_MAG,IC_ANG,VA_MAG,VA_ANG,VB_MAG,VB_ANG,VC_MAG,VC_ANG,TIMESTAMP,ERROR_CODE
0.01,60.004,2.3784371971064,-33.99489,5.06059173246939,-43.3526,0.63096804563947,-0.53585,1.0164211240741,139.83199,1.02402500082645,137.33934,1.0165149269254,-113.42718,00:00.0,204
0.0,60.003,2.37842512644432,-33.94014,5.05913853231557,-43.31005,0.630231795008468,-0.74965,1.01645278169549,139.87974,1.02401443707368,137.38517,1.01648191790274,-113.36043,00:00.0,204
0.0,60.004,2.37770136476567,-33.90561,5.05843018762115,-43.27012,0.630254920484825,-0.89781,1.01653731852681,139.92557,1.0240882812274,137.4291,1.01640130208302,-113.3016,00:00.1,204
0.0,60.004,2.37769293920452,-33.83665,5.05988159510239,-43.20485,0.630006934110451,-0.89918,1.01657963483744,139.98478,1.02415167684738,137.48448,1.01635897071108,-113.25055,00:00.1,204
0.0,60.004,2.37916854776567,-33.79118,5.05769011262197,-43.14062,0.629031600712252,-0.83249,1.0166007624936,140.04208,1.02415179276927,137.54561,1.01639095215067,-113.20296,00:00.1,204
0.0,60.004,2.37845195677736,-33.74698,5.05769076993525,-43.09508,0.628028540644725,-0.87414,1.01661132629658,140.09364,1.02416236806905,137.59525,1.01638379687306,-113.15231,00:00.2,204
0.0,60.004,2.37990515693119,-33.7182,5.05771025031068,-43.02991,0.627869889120879,-0.97417,1.01657963388356,140.14711,1.02416224060015,137.65636,1.01626199288514,-113.10003,00:00.2,204
-0.00769,60.00336,2.37989218993282,-33.6532,5.05989713159814,-42.98979,0.628448743098845,-0.95651,1.0165584809746,140.2025,1.0241411130444,137.70793,1.01612579590643,-113.05537,00:00.2,204
0.0,60.004,2.38135363638054,-33.57853,5.06053663766526,-42.9251,0.62906100054266,-0.79132,1.01651622566228,140.25407,1.0242151751855,137.7576,1.01604500803633,-113.02034,00:00.3,204
0.0,60.004,2.38134807909553,-33.53275,5.06062107254405,-42.87124,0.629562709843682,-0.57427,1.01647397687653,140.29799,1.02415167689758,137.81106,1.01598684546899,-112.98849,00:00.3,204
0.0,60.004,2.38135040956989,-33.49225,5.06135086955374,-42.81631,0.630148017442957,-0.33731,1.01642109013594,140.34956,1.0241306649625,137.86646,1.01592142058832,-112.95635,00:00.3,204
0.0,60.004,2.38208211876367,-33.47181,5.06428666969181,-42.7568,0.631264912219684,-0.07731,1.01633657961171,140.40113,1.02396147643226,137.92565,1.01584504026038,-112.92128,00:00.4,204
0.0,60.004,2.38061212724329,-33.40322,5.06499507414198,-42.70507,0.633203986400028,0.18495,1.01629429809271,140.45842,1.02383480036113,137.98105,1.01576309010888,-112.88316,00:00.4,204
0.0,60.003,2.37988657289205,-33.33807,5.0657140553604,-42.65682,0.635002813828406,0.47285,1.01630486184549,140.50999,1.02390874683136,138.02116,1.01572962568237,-112.84653,00:00.4,204
0.00338,60.004,2.37915809050892,-33.29015,5.06495581461235,-42.59422,0.635962132684838,0.71884,1.0163048619459,140.56156,1.02389806745792,138.08608,1.01575070544356,-112.80971,00:00.5,204
0.0,60.004,2.37842213865668,-33.21738,5.06642287810084,-42.52589,0.636424104410208,0.82698,1.01631545185515,140.61313,1.02395089962635,138.13384,1.01575892294525,-112.76492,00:00.5,204
0.0,60.004,2.37770865496752,-33.21378,5.06787362826881,-42.48324,0.63662966420005,0.86785,1.01633661430294,140.65514,1.02392978482251,138.17775,1.01573508214446,-112.713,00:00.5,204
0.00257,60.004,2.37697569090292,-33.17561,5.06719868704024,-42.43396,0.636657331113625,0.97113,1.01631545958662,140.71434,1.02383468469025,138.23505,1.01571032732289,-112.66585,00:00.6,204
0.0,60.004,2.37770835618875,-33.1334,5.06787261242101,-42.37813,0.63657911083313,1.1346,1.01627316827777,140.75827,1.02380299338173,138.28089,1.01570439838746,-112.62627,00:00.6,204
0.00147,60.004,2.37769670381695,-33.07844,5.06793493767124,-42.32876,0.636679082207666,1.23879,1.01619919750862,140.80793,1.02373958470861,138.33818,1.01569275423662,-112.58615,00:00.6,204
0.0,60.003,2.37552798827836,-33.02703,5.06935491362648,-42.27108,0.636495512534877,1.30355,1.01620976126139,140.84804,1.02375026383103,138.38211,1.01572601473297,-112.54365,00:00.7,204
0.0,60.004,2.37697198604625,-32.96071,5.07007885457239,-42.22201,0.635596009187058,1.37958,1.01620979605302,140.89005,1.02375014831077,138.42413,1.01582545503312,-112.49829,00:00.7,204
0.0,60.004,2.37697473481088,-32.94854,5.06939787801279,-42.18188,0.634868960941997,1.37342,1.01622035895232,140.9378,1.02377126301421,138.47189,1.01585898934411,-112.44596,00:00.7,204
0.0,60.003,2.37768427462035,-32.90294,5.07011482753561,-42.13096,0.635035081934951,1.29795,1.0161886423408,140.98746,1.02379242962896,138.51579,1.01577210304862,-112.38867,00:00.8,204
0.0,60.004,2.37915074055132,-32.85938,5.06936841842663,-42.06795,0.635651761304478,1.27766,1.01612525927191,141.03329,1.02371845675123,138.57309,1.01569411874122,-112.33258,00:00.8,204
0.0,60.003,2.38064104902767,-32.82354,5.07008674233177,-42.03103,0.63581471524253,1.29085,1.01610413161575,141.07339,1.02370789309886,138.6132,1.01571332618059,-112.27726,00:00.8,204
0.0,60.004,2.37914572106808,-32.79923,5.06933166863862,-41.99657,0.634779446824211,1.2885,1.01608300300571,141.12115,1.02367629115412,138.66287,1.01583907537862,-112.22012,00:00.9,204
0.0,60.004,2.37842960812579,-32.74363,5.06714383125911,-41.94303,0.632805594795702,1.30594,1.01612522443007,141.16889,1.023771302023,138.70488,1.0160083699405,-112.16246,00:00.9,204
0.0,60.004,2.3769698945949,-32.71702,5.06861185083965,-41.88354,0.631328193561964,1.29466,1.01612522448028,141.22046,1.02375026383103,138.76026,1.01610673004339,-112.10407,00:00.9,204
0.0,60.004,2.37479771322264,-32.62751,5.06570019202574,-41.83451,0.630612976955969,1.20703,1.0161358220708,141.27584,1.02375017436684,138.81947,1.01613855469472,-112.04461,00:01.0,204
0.0,60.004,2.37405919187303,-32.59563,5.06499107050654,-41.79187,0.630157399096156,1.12504,1.01619923219984,141.31977,1.02382423655815,138.8634,1.01614242394562,-111.98819,00:01.0,204
0.0,60.004,2.37332228392875,-32.5416,5.06350464615412,-41.75922,0.62996743555781,1.1251,1.01623088901796,141.37516,1.02386649192067,138.91497,1.01610472884695,-111.93797,00:01.0,204
0.0,60.004,2.37259386130137,-32.50518,5.06497057428331,-41.69464,0.630286710545347,1.21856,1.01626264042112,141.43054,1.02386637594857,138.97417,1.01605506572904,-111.89168,00:01.1,204
0.0,60.004,2.37112482587303,-32.44043,5.06424364554975,-41.64738,0.631249495235446,1.38755,1.01629429809271,141.48401,1.02386637604898,139.02573,1.01602583157306,-111.84629,00:01.1,204
0.0,60.00348,2.36967007206963,-32.39874,5.06349849131157,-41.58819,0.632676283346511,1.6084,1.01632604949587,141.53367,1.02387705552283,139.08112,1.01600685954199,-111.80341,00:01.1,204
0.0,60.004,2.36895091158395,-32.34873,5.06276881381338,-41.54572,0.633750512515695,1.84474,1.01637883487383,141.58715,1.02396159200272,139.1327,1.016012875582,-111.7608,00:01.2,204
0.0,60.004,2.36749663582656,-32.31576,5.06423474194257,-41.4926,0.633939280938984,2.03906,1.01642109018615,141.63872,1.02397216755352,139.18807,1.01604831178518,-111.71129,00:01.2,204
0.00808,60.005,2.36676277542568,-32.28004,5.06279343318356,-41.42742,0.634116157967453,2.12639,1.01639999732162,141.70365,1.02389806750812,139.26064,1.01607199865937,-111.65247,00:01.2,204
0.0,60.004,2.36675536571232,-32.21522,5.06417080328701,-41.38756,0.634723395928027,2.12559,1.0164105611748,141.74949,1.02397215595631,139.29312,1.01606198815877,-111.58764,00:01.3,204
0.0,60.004,2.36529935703811,-32.15741,5.06275303829463,-41.33752,0.634665193824741,2.0956,1.01638943256476,141.8087,1.02396147638205,139.35805,1.01606806509668,-111.52212,00:01.3,204
0.0,60.004,2.36531292159401,-32.11699,5.06426342470395,-41.29499,0.633217730223186,2.04408,1.0163577420595,141.85835,1.02390874668074,139.41345,1.01614708406597,-111.45902,00:01.3,204
0.0,60.004,2.36603411377529,-32.09438,5.06495581461235,-41.23059,0.631161714034493,1.9861,1.01637886881198,141.9061,1.02395089972676,139.4631,1.01627675136374,-111.39684,00:01.4,204
0.0,60.004,2.36675530595657,-31.99164,5.06572463212866,-41.17522,0.629335518471304,1.91748,1.01637886971566,141.96721,1.02395091262928,139.51848,1.01639370169346,-111.33261,00:01.4,204
0.0,60.004,2.36456262836108,-31.96117,5.06499991435796,-41.12159,0.628153011877935,1.76409,1.01633661435314,142.01305,1.0239297720706,139.57196,1.01643152170061,-111.26384,00:01.4,204
0.0,60.004,2.36384609712852,-31.84798,5.06426312592518,-41.06654,0.628130185180342,1.58031,1.01637886876178,142.07226,1.02396147638205,139.61588,1.01632925815764,-111.19463,00:01.5,204
0.0,60.004,2.36456543688147,-31.78931,5.06425834546495,-40.99989,0.62902550562546,1.49975,1.01630489673752,142.12764,1.0238453641139,139.68273,1.01617345024704,-111.13473,00:01.5,204
-0.00452,60.003,2.36675154134414,-31.74145,5.06571883582063,-40.96003,0.63003489980279,1.48986,1.01627320522818,142.17921,1.0238031090024,139.72284,1.016059098847,-111.08112,00:01.5,204
0.0,60.00458,2.36675913032475,-31.67465,5.06569230426636,-40.9025,0.630472072890722,1.48798,1.01622035895232,142.23268,1.02375014826057,139.77057,1.01599967730464,-111.02656,00:01.6,204
0.0,60.004,2.36749370779467,-31.58229,5.06494816587598,-40.86248,0.630222473111022,1.53482,1.01619923134637,142.28998,1.02372913627528,139.81451,1.01603979842914,-110.97243,00:01.6,204
0.0,60.004,2.36968477198483,-31.5252,5.06494894270077,-40.80474,0.629567191525147,1.59556,1.01617806980226,142.34345,1.02370788019634,139.86417,1.01616936923411,-110.91764,00:01.6,204
0.0,60.003,2.37187661299978,-31.47758,5.06499310220214,-40.75878,0.628660039440962,1.61873,1.01617810459389,142.3912,1.02376071211375,139.90808,1.01627697698219,-110.85991,00:01.7,204
0.01,60.004,2.37407598323959,-31.45805,5.06418215688006,-40.69461,0.628382294701663,1.6452,1.01612522437987,142.44085,1.02365516349796,139.96348,1.01628497062258,-110.80336,00:01.7,204
-0.00145,60.003,2.37552272977211,-31.3888,5.0643187585311,-40.64844,0.629268771295358,1.66047,1.01607243915252,142.50197,1.02361277996368,140.00168,1.01620708998721,-110.75055,00:01.7,204
0.0,60.004,2.37917314895864,-31.34652,5.06351522292237,-40.60662,0.630516949461121,1.6215,1.01608296911776,142.55545,1.02367629115412,140.04943,1.0160887972428,-110.69801,00:01.8,204
0.0,60.00398,2.37989033750448,-31.25644,5.06279827339955,-40.56587,0.631470053719256,1.62808,1.01607240531478,142.60701,1.02366572770257,140.09526,1.01599272174003,-110.64785,00:01.8,204
0.0,60.00341,2.38281705476811,-31.18616,5.06204989235071,-40.51108,0.63186444168814,1.76068,1.01604068764896,142.66431,1.02364459979539,140.14683,1.0160032360917,-110.60475,00:01.8,204
-0.00542,60.00367,2.38572435141206,-31.12111,5.06280126118719,-40.47441,0.631741105814234,1.90316,1.01603015768373,142.71397,1.02363390751943,140.1793,1.01607429264771,-110.56252,00:01.9,204
0.0,60.003,2.38646293251743,-31.06722,5.06276194190181,-40.43806,0.631476148806048,1.95867,1.01600902676428,142.76172,1.023771302023,140.21749,1.0160853275685,-110.51398,00:01.9,204
0.00059,60.003,2.387926350905,-30.98964,5.06130671005238,-40.3871,0.631291204750943,1.97107,1.01592444841395,142.81137,1.02367629140514,140.26715,1.0160793161473,-110.46089,00:01.9,204
0.0,60.004,2.3893904863616,-30.93185,5.06203047173103,-40.3482,0.631155857970712,2.01026,1.0158822019878,142.86103,1.02367629115412,140.30153,1.01612013134723,-110.40718,00:02.0,204
0.0,60.004,2.3901172358279,-30.89776,5.06133324160665,-40.31158,0.631065148737869,2.09161,1.0158716401428,142.91068,1.02360234443287,140.34736,1.01617431290875,-110.35604,00:02.0,204
0.0,60.003,2.39227890018765,-30.85883,5.0605897007738,-40.2604,0.631048895173091,2.16763,1.01586111113145,142.9527,1.0236550479275,140.3951,1.01620717161952,-110.30721,00:02.0,204
0.0,60.003,2.39301120693896,-30.80201,5.0598544659906,-40.22047,0.631057500001503,2.20877,1.01581882870877,142.99472,1.02362347218944,140.44477,1.0162228785089,-110.25842,00:02.1,204
0.0,60.00394,2.39449506179401,-30.70986,5.05843425101234,-40.17834,0.631005094206244,2.25085,1.01580823101784,143.04819,1.02368676549291,140.48105,1.016217281826,-110.21033,00:02.1,204
0.0,60.00353,2.39596559111617,-30.67348,5.05768425655818,-40.13845,0.630891020474032,2.32603,1.01579766505608,143.09021,1.02369732934609,140.52688,1.01618155047131,-110.16585,00:02.1,204
0.0,60.003,2.39740235843796,-30.64535,5.05625513797276,-40.09051,0.631055528061659,2.41758,1.01577653750033,143.14178,1.02359175467423,140.57654,1.016127139275,-110.12785,00:02.2,204
0.0,60.003,2.39959145068827,-30.60342,5.05621898574228,-40.06009,0.631522818049033,2.49786,1.01577651129364,143.18188,1.02363392037175,140.61855,1.01608642473483,-110.09337,00:02.2,204
-0.005,60.003,2.40032088916345,-30.57481,5.05771742100102,-40.01968,0.63170405724746,2.58407,1.01576594744046,143.22772,1.02366559907898,140.66058,1.01608729979702,-110.05606,00:02.2,204
0.0,60.004,2.40104261914651,-30.50939,5.0583507722256,-39.97062,0.631424280812565,2.69352,1.01578713729984,143.27547,1.02367644342398,140.71024,1.0161294087636,-110.01574,00:02.3,204
0.0,60.003,2.40105098495191,-30.44636,5.05621796989448,-39.92633,0.631492641393838,2.79353,1.01580826480538,143.3213,1.02368676529209,140.75606,1.0161479503926,-109.9737,00:02.3,204
0.0,60.004,2.39959593236974,-30.40977,5.05622281011046,-39.87838,0.632008393296782,2.85717,1.01581879276244,143.36523,1.02370789309886,140.80763,1.01610604540638,-109.92841,00:02.3,204
0.0,60.00397,2.39885555859179,-30.36478,5.05768341997764,-39.8378,0.632339977969408,2.906,1.01582935661562,143.41106,1.02368688106337,140.85157,1.01609453961879,-109.881,00:02.4,204
0.0,60.00391,2.39739954991758,-30.29014,5.05772698192148,-39.77869,0.632614914188323,2.94642,1.0158399204186,143.4569,1.02372913602426,140.90313,1.01612451674926,-109.83382,00:02.4,204
0.0,60.00397,2.3952133259434,-30.25744,5.05696419973621,-39.755,0.63280595333022,2.94007,1.01581879487102,143.4951,1.02369732924568,140.94514,1.01614731721507,-109.7866,00:02.4,204
0.0,60.003,2.39228672819127,-30.22561,5.05916398826628,-39.69869,0.632574160764871,2.92931,1.0158822018874,143.53139,1.02381367275517,140.98334,1.01616022014011,-109.73785,00:02.5,204
0.0,60.00375,2.39083830849767,-30.19338,5.0584594081843,-39.64893,0.632379357010544,2.98542,1.01590333165214,143.57531,1.02373970007826,141.03491,1.01615198084972,-109.69108,00:02.5,204
0.0,60.003,2.39010044446134,-30.18152,5.05914636031919,-39.59539,0.632561552301018,3.03598,1.01589276784916,143.61542,1.02373961056387,141.08265,1.01616203151382,-109.64786,00:02.5,204
0.0,60.003,2.38864258335879,-30.10474,5.05912759701279,-39.57161,0.632761256027079,2.98312,1.01589276789937,143.6498,1.02373958440739,141.11702,1.01618058704943,-109.60175,00:02.6,204
0.0,60.003,2.38864634797122,-30.06278,5.06206883492437,-39.5346,0.632764841372251,2.90098,1.01594561322134,143.68418,1.02386637614939,141.15141,1.01616201881212,-109.55208,00:02.6,204
0.0,60.003,2.38717354793045,-30.05156,5.06280711725097,-39.49453,0.632614077607783,2.8736,1.01592445724992,143.72047,1.02377127611755,141.19151,1.01615958625972,-109.50468,00:02.6,204
0.0,60.003,2.38718866613593,-30.02673,5.06206399470839,-39.43357,0.632161069245342,2.8551,1.01594564695868,143.75675,1.02373958445759,141.23735,1.01620079953011,-109.46189,00:02.7,204
-0.00401,60.00293,2.38574090375561,-30.02054,5.06275608583803,-39.3954,0.6316568502027,2.83863,1.01594561312094,143.78158,1.02379254514922,141.26983,1.01620709781909,-109.42436,00:02.7,204
