Time,P001.df,P001.f,P001.ip_a,P001.ip_m,P001.vp_a,P001.vp_m,P002.df,P002.f,P002.ip_a,P002.ip_m,P002.vp_a,P002.vp_m,P003.df,P003.f,P003.ip_a,P003.ip_m,P003.vp_a,P003.vp_m
0.667,-0.01,60.014,-54.8744,5.14482290390066,123.39765,1.03611470677793,-0.00539,60.01311,-0.16212,0.857715731552478,-128.94115,1.02658822541432,-0.01,60.013,-47.31695,2.13849556047316,125.56915,1.01928409160122
0.7,0,60.013,-54.70226,5.14554200463059,123.56381,1.03608298916231,-0.00063,60.01356,0.04944,0.858934450132081,-128.78072,1.02657600903405,0,60.014,-47.1665,2.13778458652562,125.74294,1.01927358407734
0.733,0,60.014,-54.54792,5.14556524961846,123.72806,1.03604062219547,0.00097,60.01382,0.30853,0.8597545978401,-128.61565,1.02660663003558,0,60.013,-47.03614,2.13703901399717,125.90911,1.0192418926182
0.767,0,60.013,-54.35249,5.14918507385953,123.90568,1.03598795299043,-0.0005,60.01379,0.56241,0.860419201323421,-128.45011,1.02661564664025,0,60.014,-46.88278,2.13631841937342,126.07526,1.01922076491184
0.8,0,60.013,-54.17895,5.15066791286677,124.07374,1.03597732507647,0.00474,60.01421,0.75902,0.860749053079214,-128.28183,1.02661157406165,0,60.013,-46.7648,2.13776343298911,126.24142,1.01918904739663
0.833,0,60.014,-54.00509,5.15209756925398,124.24373,1.03592457007215,0.00866,60.01456,0.93197,0.860867429225632,-128.10828,1.02663860163511,0,60.014,-46.5864,2.1370489932079,126.41522,1.01915741005781
0.867,0,60.013,-53.83286,5.15137195514698,124.40798,1.03590330565929,0.00538,60.01445,1.15361,0.861022614915813,-127.93427,1.0267269936601,0,60.014,-46.44268,2.13920695271097,126.57947,1.01911510047457
0.9,0,60.013,-53.65545,5.15135157843526,124.57413,1.03588217795292,0.00496,60.01464,1.35797,0.86110734857337,-127.75993,1.0268125915608,0,60.013,-46.30404,2.13921346608804,126.74945,1.01912571297578
0.933,0,60.013,-53.48531,5.15283220647965,124.74029,1.03585048654399,0.00822,60.01516,1.48491,0.860955807984114,-127.58014,1.02685576164697,0,60.014,-46.15965,2.13996728491038,126.91178,1.01911510057497
0.967,0,60.013,-53.32135,5.15211191063466,124.90836,1.03581890568508,0.00453,60.01496,1.62206,0.860886969356818,-127.39905,1.02691710797472,0,60.014,-46.00092,2.14140626319503,127.08558,1.0191045908421
1,0,60.013,-53.16621,5.15065363124184,125.06878,1.0358081661166,0.001,60.01473,1.82812,0.860912544819043,-127.22193,1.02705595007114,0,60.014,-45.84936,2.14212321271786,127.25556,1.01907281905597
1.033,0,60.013,-52.98686,5.1484369318337,125.23685,1.03585053313365,0.00597,60.01545,2.02549,0.860667486476559,-127.04007,1.02723172486263,0,60.013,-45.6514,2.14141170096854,127.42172,1.01911510052477
1.067,0.01,60.014,-52.81316,5.14628972836615,125.40683,1.03591398021311,0.00676,60.01577,2.16141,0.860362732136967,-126.8514,1.02734844400123,0.01,60.015,-45.48727,2.13993567411712,127.59551,1.01917843263622
1.1,0,60.014,-52.63938,5.14553919611021,125.58254,1.03591386951247,0.00097,60.01532,2.27502,0.86042523665446,-126.66531,1.02741184509348,0,60.014,-45.31385,2.13775190012881,127.7674,1.01914684625483
1.133,0,60.013,-52.48475,5.14334466608638,125.73915,1.03594567152163,0.00063,60.01507,2.37859,0.860371635744144,-126.4837,1.02746873452818,0,60.014,-45.10912,2.13486306801249,127.93356,1.01913628230124
1.167,0,60.013,-52.31266,5.14260548742349,125.90339,1.03598784208897,0.00183,60.01503,2.46854,0.859536190563392,-126.3031,1.02752750823333,-0.01,60.013,-44.94816,2.13194053365156,128.09781,1.01919963725568
1.2,0,60.014,-52.15221,5.14262544584495,126.07145,1.03599834092749,-0.00347,60.01487,2.56722,0.858084962349407,-126.12384,1.02760217142117,0.01,60.014,-44.81908,2.13048930543757,128.26205,1.01918899096692
1.233,0,60.014,-51.9959,5.14116447744325,126.24145,1.03601956000581,-0.0065,60.01469,2.66205,0.85641795611184,-125.94685,1.0276830078891,0.02,60.015,-44.59386,2.13048607862692,128.44158,1.01914679208432
1.267,0,60.013,-51.8194,5.13965785564636,126.40761,1.03601973235742,-0.00484,60.01452,2.7288,0.854880440590723,-125.77185,1.02773659583414,-0.01,60.013,-44.36976,2.12901698344282,128.61156,1.01912571297578
1.3,0,60.013,-51.67489,5.13825078693374,126.56611,1.03607242540954,-0.00493,60.01425,2.76714,0.853964384899362,-125.59957,1.02770564729929,0,60.014,-44.23176,2.12756396255625,128.76626,1.01914684073235
1.333,0,60.013,-51.49934,5.13677481983807,126.73227,1.03611470677793,-0.00811,60.01368,2.81522,0.854380643473793,-125.43266,1.0275560496694,0,60.013,-44.12942,2.12900509204801,128.93242,1.01918912210074
1.367,0,60.013,-51.32928,5.13605099840366,126.90034,1.03612522414186,-0.01151,60.01295,2.94123,0.855537933139454,-125.27401,1.02737932676835,0,60.013,-44.02607,2.13192816421071,129.09475,1.01921020120927
1.4,0,60.013,-51.18043,5.13677362472301,127.0665,1.03612522404145,-0.01304,60.01252,3.14589,0.855931902818068,-125.12215,1.02730251146974,0,60.014,-43.86965,2.13265736366288,129.26473,1.01919964172387
1.433,-0.01,60.013,-51.0275,5.1345950494852,127.2212,1.03612522404145,-0.01279,60.01239,3.4094,0.856005940195863,-124.97314,1.0273154272973,0,60.013,-43.73043,2.1333836948389,129.42324,1.01916797381058
1.467,0,60.013,-50.88234,5.13680690867735,127.38163,1.0361040964857,-0.01006,60.01257,3.70979,0.85675754805535,-124.82336,1.02731649971288,0,60.014,-43.57489,2.13410530531046,129.5875,1.01913632984478
1.5,0,60.013,-50.71412,5.13750384002297,127.54587,1.03607242540954,-0.00406,60.013,3.97211,0.857359348242414,-124.66935,1.0272974943461,0,60.013,-43.39089,2.13484364739281,129.75939,1.01903053758718
1.533,0,60.013,-50.56317,5.13607340681098,127.70821,1.03604068751136,0.00257,60.01338,4.14585,0.857258361020079,-124.51029,1.02728240818357,0,60.013,-43.17213,2.13776444883691,129.93128,1.01894602706295
1.567,0,60.013,-50.39899,5.13532616112146,127.86481,1.03605136191456,0.00668,60.01363,4.24861,0.857163289617277,-124.34776,1.02724206149083,-0.01,60.013,-43.04482,2.13704427250342,130.08597,1.01898828227486
1.6,0,60.013,-50.24083,5.13314758588364,128.02524,1.03606174980143,0.00865,60.01383,4.3245,0.85670866784951,-124.18262,1.02722408752266,0,60.013,-42.8855,2.13921675265444,130.2464,1.01893546315956
1.633,0,60.013,-50.07814,5.13312852379848,128.18758,1.03607242540954,0.00663,60.01368,4.42971,0.855300224754573,-124.01745,1.02726523793718,0,60.013,-42.72357,2.1406820832261,130.40683,1.01894602696254
1.667,0.01,60.013,-49.92011,5.13388353773588,128.348,1.0360407339002,0.00182,60.01331,4.56377,0.853769820168046,-123.85633,1.02729566083226,0.01,60.014,-42.49051,2.14140913147117,130.58253,1.01890382029826
1.7,0,60.013,-49.76355,5.13313187012064,128.50844,1.03601960649506,0.00105,60.01356,4.65601,0.852364783151023,-123.6953,1.02730709040962,-0.01,60.012,-42.3035,2.14215285157127,130.73914,1.01885092642865
1.733,0,60.013,-49.61271,5.13170747223969,128.66695,1.0359877769739,0.00154,60.01389,4.69684,0.850745760783003,-123.52967,1.02731075547933,0,60.013,-42.1198,2.14289400217401,130.89957,1.01879810721295
1.767,0,60.013,-49.45796,5.13169450524132,128.83121,1.03599840609276,-0.00263,60.01339,4.78842,0.8498831267347,-123.36616,1.02727327128923,0,60.013,-41.88911,2.1436028846702,131.06382,1.01876646445205
1.8,0,60.012,-49.28612,5.1338953096192,128.98781,1.03601949463972,-0.00578,60.01271,4.97744,0.850610712781537,-123.21073,1.02718032768574,0,60.013,-41.73804,2.14432885731171,131.22042,1.01877697955679
1.833,0,60.013,-49.14075,5.13314758588364,129.14634,1.03600899605222,-0.00472,60.01252,5.1844,0.851969618357352,-123.05992,1.02707910693778,0,60.014,-41.54798,2.14724714901419,131.38658,1.01872416034108
1.867,-0.01,60.012,-48.9819,5.13313288596844,129.29912,1.0359561973701,-0.00722,60.01236,5.39736,0.853248032934063,-122.91068,1.02700826375035,-0.01,60.013,-41.41737,2.14870973082122,131.54128,1.0187241605419
1.9,0,60.013,-48.82563,5.13313766642867,129.45574,1.0359350232247,-0.01285,60.01175,5.68595,0.854903745334339,-122.76691,1.02694883046016,0,60.013,-41.26066,2.15162037378733,131.70171,1.01873472424447
1.933,0,60.012,-48.66675,5.13387899629867,129.60851,1.03590335204812,-0.01105,60.01155,6.03062,0.85704180617171,-122.62803,1.026902541076,0,60.013,-41.12667,2.15235178420235,131.85833,1.01871356390526
1.967,0,60.012,-48.49864,5.13534163786145,129.76512,1.03587161420015,-0.00581,60.01175,6.35151,0.859282228613732,-122.48783,1.02684675141826,0,60.012,-40.96061,2.15236869508041,132.0111,1.01871359663851
2,0,60.012,-48.34799,5.13461375303585,129.91983,1.03589274195672,-0.00606,60.01151,6.65069,0.86117815914051,-122.34832,1.02678948846305,0,60.012,-40.77001,2.15163053226532,132.16962,1.0186817963363
2.033,0,60.012,-48.19726,5.13460467016141,130.0688,1.03587161420015,-0.00573,60.0114,6.92153,0.862313936735142,-122.21143,1.0267523781951,0,60.012,-40.61332,2.15382279157054,132.31478,1.01865016135708
2.067,0,60.012,-48.04828,5.13679232827366,130.21777,1.03578710377633,0.00036,60.0118,7.1062,0.86238677899788,-122.07187,1.02670603423879,0,60.012,-40.48521,2.15454840567753,132.46756,1.01858669595302
2.1,0,60.012,-47.9126,5.13825610519574,130.36482,1.03575543259976,0.00394,60.01221,7.21898,0.861472157444587,-121.927,1.02668474100861,0,60.012,-40.3424,2.15891404147006,132.61271,1.01852336936405
2.133,0,60.012,-47.75992,5.13824809792486,130.51189,1.03574493295797,0.00465,60.01252,7.31523,0.85993213218185,-121.77823,1.02673315935934,0,60.011,-40.19453,2.16110462761419,132.76168,1.01850224170789
2.167,0,60.012,-47.61271,5.13898357173107,130.65894,1.03571313104921,0.00786,60.01282,7.4035,0.85809213303975,-121.62558,1.0268048435704,0,60.012,-40.02906,2.16182181616003,132.91256,1.0184810631445
2.2,0,60.012,-47.46372,5.13824397477791,130.80791,1.03572369485219,0.00807,60.01274,7.48198,0.85636572958384,-121.47189,1.02684634842777,0,60.012,-39.85953,2.16401921445999,133.05962,1.01848111395133
2.233,0,60.012,-47.30653,5.13895811578036,130.95879,1.03570267759544,0.0031,60.01232,7.56187,0.855469393290923,-121.32208,1.02681571823884,0,60.011,-39.68499,2.16328057359888,133.21241,1.01844947114022
2.267,0,60.012,-47.17052,5.13894992924221,131.10203,1.03567096033126,-0.00052,60.01212,7.64876,0.855538948987253,-121.17615,1.02672726898087,0,60.012,-39.53628,2.16548125846525,133.35756,1.01840714097319
2.3,0,60.012,-47.0337,5.13752170699308,131.24337,1.03570256729644,-0.00122,60.01232,7.74403,0.855547553815665,-121.02927,1.02667617483757,0,60.011,-39.3976,2.16620579696869,133.50653,1.01841770482637
2.333,0,60.012,-46.89628,5.13608643356511,131.3866,1.03571313099901,-0.00408,60.01214,7.85624,0.854982025370587,-120.88238,1.02666413823915,0,60.012,-39.20501,2.16693410008456,133.65168,1.01837539865702
2.367,0,60.012,-46.74345,5.1353229343108,131.53557,1.03570256709562,-0.00587,60.01177,8.0003,0.854580108176843,-120.73975,1.02665748631058,0,60.012,-38.996,2.16549058036269,133.79874,1.01834373189844
2.4,0,60.011,-46.614,5.13460897257562,131.67308,1.03566028592805,-0.00168,60.01204,8.12838,0.854229760197819,-120.59706,1.02669252067798,0,60.012,-38.83009,2.1661955189792,133.94579,1.01828029245004
2.433,0,60.011,-46.4881,5.13314734686063,131.80677,1.03570267779626,0.00317,60.01265,8.20687,0.853289264403537,-120.44785,1.02675634905964,0,60.011,-38.72459,2.16765320081449,134.08331,1.01831198405979
2.467,0,60.011,-46.36161,5.13168906746781,131.94237,1.03572369470158,0.00184,60.01262,8.28774,0.852308672499086,-120.2955,1.02678251422241,0,60.011,-38.60211,2.16986010027916,134.23037,1.01834368104141
2.5,0,60.011,-46.21088,5.13168004434913,132.09324,1.03573419323887,-1e-05,60.01214,8.39563,0.851656976258383,-120.14773,1.02676798778841,0,60.012,-38.45307,2.1713323027624,134.37742,1.01835421346665
2.533,0,60.011,-46.08264,5.13097181916622,132.22885,1.03573425850455,0.0017,60.01205,8.50775,0.85110220384882,-120.00308,1.02676258635031,0,60.011,-38.31022,2.17206186074908,134.51302,1.01832254786277
2.567,0,60.011,-45.94738,5.1302216454448,132.37017,1.03577658636219,-0.00024,60.012,8.64312,0.850864853998456,-119.85869,1.02676925846104,0,60.011,-38.16705,2.17131461505955,134.66199,1.01834367561934
2.6,0,60.011,-45.80583,5.12584764384687,132.5096,1.03582935893803,-0.00456,60.01189,8.80886,0.851141941424473,-119.71568,1.02677594282164,0.01,60.012,-38.03318,2.17203909380724,134.80714,1.01837542345798
2.633,0,60.011,-45.66694,5.12731775487876,132.65092,1.03582940542728,-0.00436,60.01189,8.95216,0.851230200671449,-119.57293,1.02679803967319,-0.01,60.011,-37.86292,2.17203909380724,134.95038,1.01839657717021
2.667,0,60.011,-45.52881,5.12734082059937,132.78462,1.0357976674789,-0.00382,60.01151,9.08545,0.851112422082559,-119.43271,1.02682611852618,0,60.012,-37.70661,2.17058906070831,135.08407,1.01835424494479
2.7,0,60.01,-45.39378,5.1265740945344,132.9164,1.03581879518526,-0.00599,60.01105,9.26903,0.851929103956912,-119.29842,1.02683709601318,-0.01,60.01,-37.56719,2.17204506938252,135.21394,1.018364859655
2.733,0,60.011,-45.26568,5.12585236455135,133.04818,1.03586105064819,-0.00412,60.01131,9.45419,0.853489207152611,-119.16445,1.02684519638807,0,60.011,-37.4044,2.1705919887402,135.35336,1.0184071606031
2.767,0,60.011,-45.13988,5.12513320406566,133.1895,1.03590335214853,-0.00108,60.01171,9.56744,0.854715335445568,-119.02537,1.02685869930555,0,60.011,-37.24783,2.170603402089,135.48896,1.01840716723007
2.8,0,60.01,-44.99844,5.12515525393847,133.3232,1.03589274190651,-0.00289,60.01141,9.66843,0.855619798520874,-118.8866,1.02684987453179,0,60.011,-37.09762,2.16765875809951,135.62838,1.01840709021657
2.833,0,60.011,-44.86637,5.12513523576126,133.45688,1.03592454386547,-0.0023,60.01112,9.80702,0.856388735548691,-118.75224,1.02680419633564,0,60.011,-36.99578,2.16984982228967,135.75443,1.01844937158496
2.867,0,60.01,-44.74769,5.12365245650976,133.58484,1.03592447975449,0.0023,60.01144,9.9258,0.85654619195748,-118.61674,1.02678580331158,0,60.011,-36.86526,2.17276333353192,135.89385,1.01840708464388
2.9,0,60.011,-44.61811,5.12149049337125,133.71853,1.03595615083065,0.00218,60.01168,10.00372,0.856201520774977,-118.47737,1.02681856086054,0,60.011,-36.70194,2.17420780934583,136.03136,1.01840708464388
2.933,0,60.01,-44.48803,5.12219859904265,133.84459,1.03595615078045,-0.00121,60.01151,10.09923,0.856020699866819,-118.33831,1.02686363414422,-0.01,60.01,-36.57729,2.1742364921072,136.15551,1.01842828825926
2.967,0,60.011,-44.35415,5.12222303914557,133.9821,1.03596671458342,-0.00039,60.01135,10.24249,0.85578574024657,-118.20153,1.02693696646438,0,60.011,-36.46284,2.17570259950365,136.28919,1.01844936606248
3,0,60.01,-44.22654,5.12076541706603,134.10815,1.03599843214883,0.00098,60.01128,10.38253,0.854888149082842,-118.06582,1.02705262513604,0,60.01,-36.33461,2.1757036751072,136.41715,1.01849167785471
3.033,0,60.011,-44.09262,5.12001763357473,134.24757,1.03600910670265,-0.0018,60.01114,10.49262,0.853766294578628,-117.93155,1.02715314829427,0,60.011,-36.18611,2.17570122512133,136.55466,1.01852336936405
3.067,0,60.011,-43.94223,5.11927265860381,134.39081,1.03603023440902,-0.00242,60.01128,10.57296,0.852924395776567,-117.79719,1.02718237873513,0,60.01,-36.06933,2.17495935744956,136.68071,1.01855506067258
3.1,0,60.01,-43.80819,5.12073924404628,134.52259,1.03603023430861,0.00082,60.01165,10.59658,0.851913447949663,-117.65897,1.02713124889651,0,60.011,-35.92089,2.17422878361508,136.82395,1.01856565083285
3.133,0,60.01,-43.68202,5.1200264176704,134.64481,1.03601960629424,0.00015,60.01138,10.62001,0.850668914884824,-117.5205,1.02706577848048,-0.01,60.01,-35.78154,2.17277385054442,136.94427,1.01856562457596
3.167,0,60.01,-43.56571,5.11928538657917,134.77086,1.03604073415122,-0.00374,60.01067,10.73354,0.84969328270786,-117.3895,1.02707140834847,0,60.01,-35.65951,2.17059449848182,137.07032,1.01857618837894
3.2,0,60.01,-43.43001,5.1207688828997,134.90264,1.0360407339002,-0.00285,60.01066,10.87847,0.849068237532933,-117.26226,1.0271370533251,0,60.01,-35.53305,2.16986912339784,137.19828,1.01859729133455
3.233,0,60.011,-43.28106,5.12075902320048,135.04588,1.0360407339002,-0.00208,60.01093,10.98282,0.84865484723464,-117.13194,1.02717302254809,0,60.01,-35.39563,2.16913592031023,137.3358,1.01866071863349
3.267,0,60.01,-43.16597,5.12071587954691,135.17003,1.03605136201497,-0.00695,60.01049,11.11726,0.8490226438935,-117.0036,1.02712564413071,0,60.01,-35.23916,2.16694712683868,137.46948,1.01863954112439
3.3,0,60.01,-43.03063,5.12002552133411,135.30754,1.03608305347411,-0.00798,60.01005,11.29775,0.850355316693809,-116.8814,1.02702875285711,0,60.01,-35.14071,2.16694007565985,137.59363,1.0186501547301
3.333,0,60.011,-42.9145,5.12147190933211,135.43549,1.03609357907156,-0.00441,60.00993,11.45986,0.851891398076857,-116.76172,1.02691666984117,0,60.01,-35.03845,2.16767985188027,137.71586,1.01869238639616
3.367,0,60.011,-42.76304,5.12293114481698,135.5711,1.03609364338336,-0.00613,60.00964,11.63536,0.853406146656134,-116.64468,1.02680719669948,0,60.01,-34.93354,2.16766646659163,137.84954,1.01873472429467
3.4,0,60.01,-42.63143,5.12441619478708,135.70288,1.03605136191456,-0.00803,60.00959,11.85476,0.854789133800352,-116.52969,1.02673931316014,0,60.01,-34.85475,2.16839668189159,137.9756,1.01874528809765
3.433,0,60.01,-42.50005,5.12513523576126,135.83083,1.03605129755256,-0.00332,60.00994,12.04663,0.855408442423004,-116.4123,1.02671570184353,0,60.01,-34.74198,2.16911709724808,138.10929,1.01875584527365
3.467,0,60.01,-42.3737,5.12656752140159,135.95689,1.03605129765297,0.00205,60.01039,12.18583,0.855340918422271,-116.28958,1.02670146282956,0,60.01,-34.60485,2.16912133990654,138.23152,1.01875579562153
3.5,0,60.011,-42.23263,5.12951622878227,136.09249,1.036040798212,0.0034,60.01049,12.33202,0.855252181129272,-116.16373,1.02666778844837,0,60.01,-34.49909,2.16840678061382,138.35375,1.01875585200104
3.533,0,60.011,-42.10479,5.12803255319449,136.2281,1.03599843209863,0.00418,60.01034,12.48674,0.855188899786993,-116.03901,1.0266342819506,0.03,60.012,-34.35267,2.16985095764897,138.50463,1.01866067430303
3.567,0,60.01,-41.97288,5.13022397591916,136.35606,1.03600910670265,0.0048,60.01039,12.61622,0.854899323408627,-115.91465,1.02663363120154,-0.02,60.01,-34.20764,2.17204208159488,138.62304,1.0187346982386
3.6,0,60.01,-41.84084,5.1309431961606,136.48592,1.03599843234965,0.00372,60.01056,12.7355,0.854588892272514,-115.78868,1.02664860666344,0,60.01,-34.05661,2.17205528761626,138.74909,1.01871359673892
3.633,0,60.01,-41.71489,5.13095956923688,136.61579,1.03599847873849,0.00315,60.01091,12.84459,0.854152376497863,-115.65964,1.02666188807923,0,60.01,-33.89819,2.17059880089603,138.87896,1.01868182259318
3.667,0,60.011,-41.59277,5.13241294865797,136.74567,1.03599854279927,0.00665,60.0116,12.92247,0.853325356878265,-115.52357,1.02669365027633,0,60.01,-33.78364,2.1705971874907,139.00692,1.01870300672926
3.7,0,60.01,-41.45356,5.13313330425871,136.87554,1.03598784228979,0.00945,60.01191,13.01571,0.852933657918261,-115.38131,1.02673636370354,0,60.011,-33.62877,2.17205212056136,139.1387,1.01870300662885
3.733,0,60.011,-41.33169,5.13244432042822,137.0054,1.03597732502626,0.00679,60.01152,13.15605,0.853529482530039,-115.24101,1.02675228461415,0,60.01,-33.50675,2.17204148403735,139.27049,1.01871354442597
3.767,0,60.01,-41.18995,5.13239388657281,137.1391,1.03600896984554,0.00576,60.01152,13.2763,0.85398834695626,-115.1035,1.02675818237266,0,60.01,-33.40967,2.17059521555085,139.39462,1.01872410416239
3.8,0.01,60.011,-41.05441,5.1324354765768,137.27661,1.03604068741095,0.00679,60.01205,13.33551,0.853439789144995,-114.96126,1.0267987070901,0,60.01,-33.26825,2.17205492908175,139.53404,1.01873472424447
3.833,0,60.011,-40.92007,5.13244007776977,137.41412,1.03608294277347,0.00102,60.01178,13.40178,0.852643185203603,-114.81792,1.02684725175503,0,60.011,-33.12427,2.16985526006318,139.66583,1.0187769796572
3.867,0,60.01,-40.78657,5.13097295452552,137.54781,1.03610420703573,-0.00606,60.0109,13.5096,0.852249514303754,-114.68323,1.02685823737513,0,60.01,-32.96222,2.16765690567117,139.79952,1.01878753678299
3.9,0,60.011,-40.65329,5.13023467219892,137.67576,1.03613583438388,-0.00514,60.01067,13.61436,0.85178013286503,-114.55474,1.02684335474112,0,60.011,-32.80373,2.16256942038408,139.92938,1.0188192348189
3.933,0,60.01,-40.52321,5.13166910904636,137.80372,1.03612538007664,-0.00431,60.0108,13.711,0.851187176529389,-114.42573,1.02683311370204,0,60.01,-32.63048,2.1596667249331,140.05162,1.01880866453956
3.967,0,60.01,-40.40296,5.13242167299789,137.9355,1.03610425237027,-0.0074,60.01081,13.83081,0.850985321596224,-114.29603,1.0268442045003,0,60.01,-32.47142,2.160406142619,140.18148,1.01876641575381
4,0,60.01,-40.27336,5.13094206080129,138.06537,1.03611470682813,-0.00474,60.01098,13.96331,0.850957833949908,-114.16515,1.02688007667825,0,60.01,-32.40068,2.15965829937194,140.29799,1.01875584527365
4.033,0,60.01,-40.14135,5.13242053763858,138.19142,1.03611470677793,0.00167,60.01118,14.11465,0.851219384880181,-114.03163,1.02694817559434,0,60.01,-32.29018,2.15891356342403,140.43168,1.01878748698025
4.067,0,60.01,-40.00937,5.13168141873144,138.3232,1.0361252705809,0.00259,60.0111,14.31684,0.852421013314465,-113.89792,1.02701894819443,0,60.01,-32.16568,2.15965405671349,140.56346,1.01881917859
4.1,0,60.011,-39.86822,5.13241617546862,138.46071,1.03614639843788,0.00375,60.01143,14.52438,0.853897876746428,-113.76298,1.02707098853952,0.01,60.011,-32.09507,2.1589023293425,140.69332,1.0188614393244
4.133,0,60.01,-39.72137,5.13097277525826,138.59441,1.0361991707627,0.00883,60.01228,14.67149,0.854340129073353,-113.61932,1.02713738437272,0,60.011,-31.99649,2.16037626474257,140.82893,1.01897771852208
4.167,0,60.011,-39.59325,5.12732719628771,138.73,1.03623090871109,0.00791,60.0123,14.79659,0.854274816035476,-113.47091,1.02721850529862,0,60.011,-31.87551,2.16036999038852,140.9779,1.0190199738344
4.2,0,60.011,-39.44594,5.12729695987677,138.86943,1.03626257988766,0.00388,60.01183,14.96098,0.8549112745592,-113.32704,1.02727666083735,0,60.012,-31.74222,2.16037315744342,141.10967,1.01907284521245
